PercentCoverageGT5x	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
taxid:572544|Ilyobacter_polytropus_DSM_2926	0.0	0	0.0	0	0.0	0.0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0	0.0	0.0	0	0
taxid:572547|Aminobacterium_colombiense_DSM_12261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063970792	0	0
taxid:573059|Desulfovibrio_vulgaris_RCH1	0	0	0	0.0	0.109868769	0	0	0	0	0	0	0	0	0	0.006399857	0	0	0	0	0	0	0	0.1811776075	0.0	0
taxid:573060|Acidovorax_delafieldii_2AN	0	0.0	0	0.0	0.0016307218	0.0015288062	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0
taxid:573061|Clostridium_cellulovorans_743B	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:573062|Thermoanaerobacter_sp._X513	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:573065|Asticcacaulis_excentricus_CB_48	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:573235|Escherichia_coli_O26:H11_11368	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0
taxid:573370|Desulfovibrio_magneticus_RS-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0
taxid:573413|Spirochaeta_smaragdinae_DSM_11293	0	0	0.0	0.00150409	0.0017189612	0.0016115273	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:573591|Stenotrophomonas_phage_S1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0
taxid:573729|Myceliophthora_thermophila_ATCC_42464	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:574093|Streptococcus_pneumoniae_AP200	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:574521|Escherichia_coli_O127:H6_E2348/69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.00045366	0	0
taxid:575564|Acinetobacter_sp._RUH2624	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0
taxid:575586|Acinetobacter_johnsonii_SH046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taxid:575587|Acinetobacter_junii_SH205	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0
taxid:575588|Acinetobacter_lwoffii_SH145	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
taxid:575594|Lactobacillus_coleohominis_101-4-CHN	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.002692882	0	0
taxid:575597|Lactobacillus_crispatus_MV-3A-US	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0
taxid:575606|Lactobacillus_jensenii_27-2-CHN	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:575607|Lactobacillus_jensenii_SJ-7A-US	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:578455|Thielavia_terrestris_NRRL_8126	0	0	0.0	0.0	0	0	0.00020589136	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0.0	0.0	0	0	0.0	0
taxid:578456|Tremella_mesenterica_DSM_1558	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:578462|Allomyces_macrogynus_ATCC_38327	0	0.0	0.0	0.0	0.00015228925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taxid:579405|Dickeya_dadantii_Ech703	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0
taxid:580327|Thermoanaerobacterium_thermosaccharolyticum_DSM_571	0	0	0	0.0148254486	0.013784433	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.01267162	0	0
taxid:580332|Sideroxydans_lithotrophicus_ES-1	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:580340|Thermovirga_lienii_DSM_17291	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011851552	0	0
taxid:582899|Hyphomicrobium_denitrificans_ATCC_51888	0	0	0	0.001951106	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0.0
taxid:583345|Methylotenera_mobilis_JLW8	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:583346|Clostridium_kluyveri_NBRC_12016	0	0	0.0	0	0.0	0	0.0	0.0	0.01152854	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00154219	0.0	0.0	0.016686046	0.0	0.0	0.0
taxid:583358|Thermoanaerobacter_mathranii_subsp._mathranii_A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0
taxid:584721|Pasteurella_multocida_subsp._multocida_3480	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:585035|Escherichia_coli_S88	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:585054|Escherichia_fergusonii_ATCC_35469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:585056|Escherichia_coli_UMN026	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:5851|Plasmodium_knowlesi_strain_H	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:585394|Roseburia_hominis_A2-183	0	0.1171173741	0.0	0.057180597	0.2027212047	0.4402964831	0.0	0.0	0.0	0.0	0	0.012944978	0.03115148	0	0.124049149	0.02839547	0.0	0.0	0.0	0.0	0	0.1858230932	0.2427532045	0.008991903	0
taxid:585395|Escherichia_coli_O103:H2_str._12009	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:585396|Escherichia_coli_O111:H-_str._11128	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:589865|Desulfurivibrio_alkaliphilus_AHT2	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0049067627	0	0
taxid:590168|Thermotoga_naphthophila_RKU-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
taxid:590409|Dickeya_dadantii_Ech586	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0
taxid:590998|Cellulomonas_fimi_ATCC_484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0
taxid:591001|Acidaminococcus_fermentans_DSM_20731	0	0	0	0.0	0.0	0.001802757	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0.0	0.0	0	0
taxid:591020|Shigella_flexneri_2002017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0
taxid:591167|Streptomyces_flavogriseus_ATCC_33331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:591365|Streptococcus_intermedius_JTH08	0	0.0	0	0	0.03682231	0	0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0	0	0	0.0	0	0.0	0	0	0
taxid:591946|Escherichia_coli_LF82	0	0	0	0.00473485	0.1722567447	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0
taxid:592022|Bacillus_megaterium_DSM_319	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:592027|Clostridium_botulinum_D_str._1873	0	0	0	0	0.0	0.0	0	0	0.0016083256	0	0	0	0.0	0	0	0	0	0	0	0	0	0.01313459	0	0	0
taxid:592316|Pantoea_sp._At-9b	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0
taxid:595494|Tolumonas_auensis_DSM_9187	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
taxid:595496|Escherichia_coli_BW2952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:595528|Capsaspora_owczarzaki_ATCC_30864	0	0	0	0.0	0	0.0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
taxid:595537|Variovorax_paradoxus_EPS	0	0	0.0	0	0.0	0.0010992272	0.0	0.0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0	0.0	0.0
taxid:596153|Alicycliphilus_denitrificans_BC	0	0.0	0	0	0.0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:596154|Alicycliphilus_denitrificans_K601	0	0.0	0	0	0.0	0.00136072	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0	0.0
taxid:596318|Acinetobacter_radioresistens_SK82	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0
taxid:596319|Staphylococcus_warneri_L37603	0.019028038	0.0	0.0	0.0	0.0	0.0	0.0	0.047261859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taxid:596320|Neisseria_flavescens_SK114	0.0	0	0.0	0	0.0323499831	0.00457611	0	0.008291374	0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
taxid:596322|Streptococcus_salivarius_SK126	0.0	0	0.0	0.0	0	0.007529228	0	0.0	0	0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
taxid:596323|Leptotrichia_goodfellowii_F0264	0.0061092288	0	0.0	0.0	0.058232649	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0.0093154896	0	0
taxid:596324|Treponema_vincentii_ATCC_35580	0	0	0.00519349	0	0	0	0	0.0	0	0	0	0	0	0	0.1627424365	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0
taxid:596325|Lactobacillus_jensenii_269-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:596327|Porphyromonas_uenonis_60-3	0	0	0	0.0880154171	0.0	0	0	0	0	0	0	0.011376734	0	0	0.0	0.0	0.0	0.0	0.001366973	0	0	0	0.13938707	0.0	0
taxid:598659|Nautilia_profundicola_AmH	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:59920|Prochlorococcus_marinus_str._NATL2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:602072|Aspergillus_carbonarius_ITEM_5010	0	0.00356632291	0.00330147775	0.00226635496	0.0041263449	0.00470860013	0.00128177321	0.00379275893	0.00221783173	0.00054586621	0.00043467073	0.00091786346	0.00213494202	0.00075208148	0.00177709722	0.00320241438	0.00134646853	0.00031538885	0.00081273356	0.00053980075	0.0006085389	0.0013121006	0.00356430278	0.00061460438	0.0003517802
taxid:604162|Neisseria_meningitidis_8013	0	0	0	0	0.0026344117	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:608506|Caldicellulosiruptor_obsidiansis_OB47	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:610130|Clostridium_saccharolyticum_WM1	0	0.00956492	0.0	0.2566872306	0.0799937785	0.3575907991	0	0.3077289571	0.001844354	0	0.000514704	0.0	0.0	0.0	0.2232958971	0.0069914	0.0	0.049047029	0.0584190001	0.017864529	0.0	0.183384876	0.4834572937	0.102533475	0.020802633
taxid:617121|Streptococcus_dysgalactiae_subsp._equisimilis_RE378	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0
taxid:622312|Roseburia_inulinivorans_DSM_16841	0	0.007894226	0.0226989714	0.0331754232	0.1239467198	0.0468981224	0.00304948	0.0239040156	0	0	0.0	0.016280314	0.0548907144	0.0	0.0307407378	0	0.0	0.008533641	0.001869038	0	0	0.000590223	0.0364708472	0	0
taxid:622759|Zymomonas_mobilis_subsp._mobilis_NCIMB_11163	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0
taxid:626369|Granulicatella_elegans_ATCC_700633	0	0	0	0.01394967	0.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0.132707436	0.1490969615	0	0.0
taxid:626418|Burkholderia_glumae_BGR1	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0.0	0.0
taxid:627192|Sphingobium_sp._SYK-6	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0
taxid:627344|Zymomonas_mobilis_subsp._mobilis_ATCC_29191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0
taxid:62928|Azoarcus_sp._BH72	0	0	0	0.00143966	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:629742|Staphylococcus_hominis_SK119	0.0	0	0.0	0.0	0.0038119368	0.0	0.0	0.0149338237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0.0	0	0.0	0.0
taxid:62977|Acinetobacter_baylyi_str._ADP1	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:630390|Puccinia_triticina_1-1_BBBD_Race_1	0.0	0.0	6.866199e-05	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taxid:630527|Lactobacillus_gasseri_202-4	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:630588|Neisseria_meningitidis_alpha710	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:630626|Shimwellia_blattae_DSM_4481_=_NBRC_105725	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:63118|Lactococcus_phage_bIL170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0
taxid:63186|Zobellia_galactanivorans	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:632245|Clostridium_butyricum_E4_str._BoNT_E_BL5262	0	0	0	0	0.0219975451	0.0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0.0	0.0	0.0	0.0
taxid:632292|Caldicellulosiruptor_hydrothermalis_108	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:632335|Caldicellulosiruptor_kristjanssonii_177R1B	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:632516|Caldicellulosiruptor_lactoaceticus_6A	0	0.0	0	0.0082996575	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:632518|Caldicellulosiruptor_owensensis_OL	0	0	0	0	0.0176622882	0.0095928003	0	0.0	0	0	0	0	0.0062579634	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:632772|Rhodococcus_opacus_B4	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0
taxid:633147|Olsenella_uli_DSM_7084	0	0	0	0.0	0.00219309	0.028071595	0.0	0	0	0	0	0	0.0	0.0	0.0056045718	0	0	0.0	0	0	0	0	0.0449827882	0.0	0
taxid:633149|Brevundimonas_subvibrioides_ATCC_15264	0	0.0	0	0.0	0.0	0.0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0	0	0	0.0	0
taxid:633699|Lactobacillus_johnsonii_FI9785	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:634176|Aggregatibacter_aphrophilus_NJ8700	0	0.0	0	0	0.1925176792	0.0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0.0	0.0	0.0	0	0
taxid:634177|Gluconacetobacter_xylinus_NBRC_3288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:634499|Erwinia_pyrifoliae_Ep1/96	0	0	0	0	0.001873821	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:634500|Erwinia_billingiae_Eb661	0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0
taxid:634956|Geobacillus_thermoglucosidasius_C56-YS93	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:635013|Thermincola_potens_JR	0	0	0	0	0.0	0.004497348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:63737|Nostoc_punctiforme_PCC_73102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0
taxid:637387|Mycoplasma_fermentans_JER	0	0	0	0.0	0.00767245	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:637887|Clostridium_thermocellum_DSM_1313	0	0	0	0.0	0.0083669883	0.0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0.0	0	0
taxid:637910|Citrobacter_rodentium_ICC168	0	0.0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0.0162363252	0.0	0	0	0	0	0.0	0	0	0
taxid:637911|Actinobacillus_minor_NM305	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:639283|Starkeya_novella_DSM_506	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0
taxid:640081|Dechlorosoma_suillum_PS	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0
taxid:640131|Klebsiella_variicola_At-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0
taxid:640510|Burkholderia_sp._CCGE1001	0	0	0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:640511|Burkholderia_sp._CCGE1002	0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:640512|Burkholderia_sp._CCGE1003	0	0.0	0	0.0055652542	0.028209633	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0
taxid:640513|Enterobacter_asburiae_LF7a	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
taxid:641112|Ruminococcus_flavefaciens_FD-1	0	0	0.007029174	0.0385924265	0.116434855	0.0412453786	0	0.0	0.0	0	0	0.01462521	0.0636480099	0.0	0	0	0.0	0	0	0	0	0	0.0205659875	0.0	0.0
taxid:641118|Ochrobactrum_intermedium_LMG_3301	0	0	0	0.00247583	0.0061578308	0.0063482824	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
taxid:642492|Clostridium_lentocellum_DSM_5427	0	0.0	0.0	0.0521399527	0.2173840183	0.0587793602	0	0	0	0	0	0.000318185	0.0306094094	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.1452833644	0	0
taxid:643561|Acidovorax_avenae_subsp._avenae_ATCC_19860	0	0	0	0.004505513	0.01203903	0.0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0.0	0	0.0	0.0
taxid:643562|Desulfovibrio_aespoeensis_Aspo-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:643648|Syntrophothermus_lipocalidus_DSM_12680	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:644042|Lactobacillus_plantarum_JDM1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:644282|Desulfarculus_baarsii_DSM_2075	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0
taxid:644352|Gaeumannomyces_graminis	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:644358|Magnaporthe_poae_ATCC_64411	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0.0	0.0	0	0	0
taxid:644651|Erwinia_pyrifoliae_DSM_12163	0	0	0	0	0.0106058411	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:64471|Synechococcus_sp._CC9311	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:644966|Thermaerobacter_marianensis_DSM_12885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:645127|Corynebacterium_kroppenstedtii_DSM_44385	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
taxid:645462|Clostridium_difficile_CD196	0	0	0	0.0	0.0389242036	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.001629951	0	0
taxid:645463|Clostridium_difficile_R20291	0	0.00293462	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0
taxid:645991|Syntrophobotulus_glycolicus_DSM_8271	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:646529|Desulfosporosinus_acidiphilus_SJ4	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:648757|Rhodomicrobium_vannielii_ATCC_17100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:648999|Micromonospora_sp._L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:649349|Leadbetterella_byssophila_DSM_17132	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0
taxid:649639|Bacillus_cellulosilyticus_DSM_2522	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:650150|Erysipelothrix_rhusiopathiae_str._Fujisawa	0	0	0.0	0.0	0.1661686543	0.0596776	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.175788801	0	0
taxid:651182|Desulfobacula_toluolica_Tol2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:651580|Human_adenovirus_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:652103|Rhodopseudomonas_palustris_DX-1	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0
taxid:653733|Desulfurispirillum_indicum_S5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:65393|Cyanothece_sp._PCC_7424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
taxid:655815|Zunongwangia_profunda_SM-A87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:655816|Bacillus_subtilis_subsp._spizizenii_str._W23	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:655817|Escherichia_coli_ABU_83972	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:656519|Halanaerobium_hydrogeniformans	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660027|Fusarium_oxysporum_Fo47	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660028|Fusarium_oxysporum_MN25	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0
taxid:660031|Fusarium_oxysporum_PHW808	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660032|Fusarium_oxysporum_CL57	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660033|Fusarium_oxysporum_PHW815	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
