PercentCoverage	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
taxid:697329|Ruminococcus_albus_7	0	0.0017	0.0826	0.2442	0.2705	0.2339	0	0.0983	0	0	0	0.111	0.179	0	0.0181	0	0.0211	0	0	0	0	0.0153	0.198	0.0642	0
taxid:698737|Staphylococcus_lugdunensis_HKU09-01	0	0	0	0	0	0.0202	0	0.0207	0	0	0	0	0	0	0	0	0	0	0	0.00289999999999	0.00289999999999	0	0.0214	0	0.0163
taxid:698758|Amphibacillus_xylanus_NBRC_15112	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:698936|Sinorhizobium_meliloti_BL225C	0	0.0044	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:698964|Corynebacterium_diphtheriae_PW8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133	0.003	0	0	0
taxid:698972|Corynebacterium_diphtheriae_INCA_402	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0.0031	0	0	0	0	0	0.0112	0	0	0	0
taxid:698973|Corynebacterium_diphtheriae_BH8	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:699033|Clostridium_difficile_2007855	0	0	0	0	0.0018	0	0	0	0	0	0.0328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:699034|Clostridium_difficile_BI1	0	0	0	0	0	0	0	0	0	0	0	0.0191	0.0429	0	0	0	0	0	0	0	0	0	0.0788	0.0017	0
taxid:699035|Clostridium_difficile_M120	0	0	0	0.0254	0.2856	0.00559999999999	0	0.0597	0.0169	0	0.0394	0	0.0019	0	0.0112	0	0.0037	0.0019	0	0	0	0.00559999999999	0.0023	0.0734	0.0375
taxid:699036|Clostridium_difficile_CF5	0	0	0	0	0.0304	0	0.0722	0	0	0	0	0.0822	0.0041	0	0	0	0	0	0	0	0	0	0	0	0
taxid:699246|Clostridiales_genomosp._BVAB3_str._UPII9-5	0	0	0	0.0042	0.0042	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0654	0	0
taxid:700015|Coriobacterium_glomerans_PW2	0	0	0	0.0496	0.0072	0.0036	0.0462	0	0	0	0	0	0.0738	0	0	0	0	0	0	0	0	0	0	0	0
taxid:700598|Niastella_koreensis_GR20-10	0	0	0	0.000800000000001	0.000800000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:701177|Escherichia_coli_O55:H7_CB9615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319	0	0
taxid:702113|Novosphingobium_sp._PP1Y	0	0.0451	0.0286	0.0286	0.0086	0.0145	0.0028	0.01	0.0239	0.00289999999999	0.0257	0.0516	0.0458	0.0057	0.0014	0.00289999999999	0.0057	0.0114	0.0086	0.0043	0	0	0.00289999999999	0.0257	0.0114
taxid:702459|Bifidobacterium_bifidum_PRL2010	0	0.5459	0	0.3693	0.0034	0.0424	0	0.3635	0.0103	0	0	0	0	0.3403	0	0	0	0.0102	0	0	0	0	0	0	0
taxid:703613|Bifidobacterium_animalis_subsp._animalis_ATCC_25527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039	0	0.0229	0	0
taxid:706191|Pantoea_ananatis_LMG_20103	0	0	0	0	0	0	0.019	0	0	0	0	0	0	0	0.0065	0	0.0045	0	0	0	0	0	0	0	0
taxid:706194|Candidatus_Sulcia_muelleri_CARI	0	0	0	0.0311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:707235|Mycobacterium_tuberculosis_CTRI-2	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0
taxid:707241|Sinorhizobium_meliloti_SM11	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:709991|Odoribacter_splanchnicus_DSM_220712	0	0	0.0017	0.4389	0.2491	0.0543	0.0734	0.0017	0	0	0.0174	0.1201	0.2432	0	0.0155	0	0.0208	0.0373	0	0	0.012	0	0.2516	0.0017	0.07
taxid:710421|Mycobacterium_chubuense_NBB4	0	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0
taxid:710685|Mycobacterium_rhodesiae_NBB3	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0.0012	0	0	0.0012	0	0	0	0.0012	0.0047	0	0.0012	0
taxid:710696|Intrasporangium_calvum_DSM_43043	0	0	0	0	0	0	0.0094	0.0019	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0
taxid:712898|Pantoea_vagans_C9-1	0	0.0155	0.0031	0	0	0	0	0	0	0	0	0	0.0016	0.0109	0.0279	0	0.0013	0.0015	0	0.0119	0	0.0046	0.0031	0	0.0016
taxid:712938|Lactobacillus_fermentum_CECT_5716	0	0.1346	0	0	0.0611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:712961|Lactobacillus_salivarius_CECT_5713	0	0	0	0.0249	0.0674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1013	0	0
taxid:714313|Lactobacillus_sanfranciscensis_TMW_1.1304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0662	0	0
taxid:714962|Escherichia_coli_IHE3034	0	0	0	0.0089	0.2844	0	0	0	0	0	0	0	0	0	0	0.0059	0	0	0	0	0	0	0.7431	0	0
taxid:716541|Enterobacter_cloacae_subsp._cloacae_ATCC_13047	0	0.0479	0	0.0168	0	0	0.0014	0.0273	0	0	0	0	0	0	0.0014	0	0.0054	0.0488	0	0	0.0014	0.0014	0.0013	0	0
taxid:717774|Marinomonas_mediterranea_MMB-1	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	0	0	0	0.0016	0	0
taxid:717785|Hyphomicrobium_sp._MC1	0	0	0	0	0	0	0	0	0	0	0	0	0.0066	0	0	0	0.0016	0.0032	0	0	0.0032	0	0	0.0032	0
taxid:718251|Edwardsiella_tarda_FL6-60	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:720554|Clostridium_clariflavum_DSM_19732	0	0	0	0.1507	0.0512	0.0432	0	0	0	0	0	0.0497	0	0	0.0559	0	0	0	0	0	0	0	0.1385	0	0
taxid:741091|Rahnella_sp._Y9602	0.0018	0	0	0	0	0.0193	0	0	0	0	0	0	0	0	0	0	0	0.0054	0	0	0	0	0	0	0
taxid:741093|Escherichia_coli_Xuzhou21	0	0	0	0	0.1132	0	0	0.0082	0.0013	0.0468	0	0	0.0838	0	0.2462	0.0748	0	0	0	0	0.0055	0	0	0	0.0013
taxid:742013|Delftia_sp._Cs1-4	0	0	0.0268	0.0065	0.009	0.0873	0.0425	0.0011	0.0278	0.0091	0.0228	0	0	0.0064	0.0045	0	0.0011	0.0159	0	0.0271	0.0148	0	0.0011	0.0209	0.0011
taxid:743299|Acidithiobacillus_ferrivorans_SS3	0	0	0	0	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0.0024	0	0	0
taxid:743525|Thermus_scotoductus_SA-01	0	0	0	0	0	0	0	0.0032	0.0032	0	0	0	0	0	0	0	0	0	0.0065	0	0	0.0137	0.0082	0.0032	0
taxid:743718|Isoptericola_variabilis_225	0	0.0023	0	0	0	0	0	0	0	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:743720|Pseudomonas_fulva_12-X	0	0.0031	0.0185	0.0139	0.0171	0.0062	0.017	0.0061	0.0031	0.0031	0.0031	0.0186	0.0046	0.0046	0.0201	0.0138	0.0062	0.0046	0.0015	0.0046	0.0139	0.0108	0	0.0015	0.0031
taxid:743721|Pseudoxanthomonas_suwonensis_11-1	0	0.0022	0	0	0	0.0022	0.0022	0	0	0	0	0.0022	0	0	0	0	0	0	0	0.0044	0	0	0	0	0
taxid:743722|Sphingobacterium_sp._21	0	0	0	0	0.0085	0	0	0	0	0	0	0	0	0	0	0	0	0.0049	0	0	0	0	0	0	0
taxid:744872|Treponema_caldaria_DSM_7334	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236	0	0
taxid:745277|Rahnella_aquatilis_ATCC_33071_=_CIP_78.65	0.0019	0	0	0	0.0211	0	0	0.0014	0	0	0	0.0014	0	0	0	0	0.0041	0	0	0	0	0	0	0	0.0014
taxid:74547|Prochlorococcus_marinus_str._MIT_9313	0	0	0	0	0.0032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:745776|Deinococcus_gobiensis_I-0	0	0	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:746128|Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0.000299999999998	0	0	0	0	0	0	0	0.000299999999998	0	0	0	0	0
taxid:746361|Lactococcus_lactis_subsp._cremoris_NZ9000	0	0	0	0	0	0.0211	0.0148	0	0	0	0	0	0	0.0061	0	0	0	0	0	0	0	0	0	0	0
taxid:746697|Aequorivita_sublithincola_DSM_14238	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:747365|Thermodesulfobium_narugense_DSM_14796	0	0	0	0	0.0038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:747725|Mucor_circinelloides_f._lusitanicus_CBS_277.49	0	0	0	0.000199999999995	0.000199999999995	0.000199999999995	0.000199999999995	0.000199999999995	0	0.000199999999995	0.000199999999995	0	0.000199999999995	0.000199999999995	0.000199999999995	0.0016	0	0.000199999999995	0.0004	0	0.000699999999998	0	0.000199999999995	0.0004	0.000199999999995
taxid:748280|Pseudogulbenkiania_sp._NH8B	0	0	0.0124	0.0228	0.1094	0.0035	0	0	0	0	0	0	0	0	0.0017	0.0053	0.0054	0.0053	0	0	0	0.0246	0	0.021	0.0181
taxid:748671|Lactobacillus_crispatus_ST1	0	0	0	0	0	0	0	0	0	0.0074	0	0	0	0.0037	0	0	0	0	0	0	0	0.0074	0	0	0
taxid:748727|Clostridium_ljungdahlii_DSM_13528	0	0	0	0.0229	0.1217	0.057	0	0	0	0	0	0	0	0	0.00329999999999	0	0	0	0	0	0	0.0659	0.0131	0	0
taxid:749219|Moraxella_catarrhalis_RH4	0	0	0	0	0.0081	0	0	0	0	0	0	0.0204	0	0	0.0041	0	0	0	0	0	0	0	0	0	0
taxid:749414|Streptomyces_bingchenggensis_BCW-1	0	0	0	0	0	0	0.000599999999995	0	0	0	0	0	0.000599999999995	0	0	0	0	0	0	0	0	0	0	0	0
taxid:749927|Amycolatopsis_mediterranei_U32	0	0	0	0	0	0	0.000699999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:751945|Thermus_oshimai_JL-2	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032	0	0
taxid:75379|Thiomonas_intermedia_K12	0	0	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0.0022	0	0.0022	0.0092	0	0
taxid:754252|Propionibacterium_freudenreichii_subsp._shermanii_CIRM-BIA1	0	0	0	0	0	0.0058	0.00289999999999	0	0	0	0	0.00289999999999	0	0	0.00289999999999	0	0.0058	0.0058	0	0.00869999999999	0	0	0	0.0058	0
taxid:754476|Methylophaga_sp._JAM1	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754477|Methylophaga_sp._JAM7	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754507|Aggregatibacter_actinomycetemcomitans_ANH9381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107	0	0	0	0	0	0	0	0	0	0
taxid:755731|Clostridium_sp._BNL1100	0	0	0	0.0531	0.00329999999999	0.0148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0.0016	0
taxid:756272|Planctomyces_brasiliensis_DSM_5305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0
taxid:756499|Desulfitobacterium_dehalogenans_ATCC_51507	0	0	0	0.0035	0.046	0.0591	0	0	0	0	0	0	0.00520000000001	0	0	0	0	0	0	0	0	0	0	0	0
taxid:757424|Herbaspirillum_seropedicae_SmR1	0	0.0082	0	0	0.0253	0.0028	0.0069	0	0.0014	0	0	0.0041	0.0014	0	0.0028	0.0014	0.0014	0.0109	0	0	0	0	0.0014	0.0028	0.0179
taxid:758678|Clostridium_botulinum_F_str._230613	0	0	0	0.0497	0	0	0	0	0	0	0.0076	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0265
taxid:759350|Bifidobacterium_longum_subsp._longum_JDM301	0	0	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:759362|Ketogulonicigenium_vulgare_WSH-001	0	0	0	0	0	0	0	0	0	0.0023	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0
taxid:760142|Hippea_maritima_DSM_10411	0	0	0	0	0.0045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:760154|Sulfurospirillum_barnesii_SES-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121
taxid:760192|Haliscomenobacter_hydrossis_DSM_1100	0	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:760570|Streptococcus_parasanguinis_ATCC_15912	0	0	0	0	0.0071	0.0464	0	0.041	0	0	0	0.0282	0.0035	0.00329999999999	0.0035	0.0175	0	0	0	0	0.0145	0	0.0917	0	0
taxid:76114|Aromatoleum_aromaticum_EbN1	0	0	0	0.0048	0.0717	0	0.0016	0.0016	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0.0016
taxid:761193|Runella_slithyformis_DSM_19594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0
taxid:762376|Achromobacter_xylosoxidans_A8	0	0.00869999999999	0.000999999999995	0	0.0128	0.0179	0.0031	0.0119	0	0.012	0.0134	0.0031	0	0.0021	0.0103	0.000999999999995	0	0	0	0.0021	0.0118	0	0.022	0.000999999999995	0
taxid:762550|Leuconostoc_gasicomitatum_LMG_18811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039	0	0	0	0	0	0	0	0	0	0
taxid:762570|Rhodothermus_marinus_SG0.5JP17-172	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:762633|Thermus_thermophilus_SG0.5JP17-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0078	0.0099	0	0.0329	0	0	0.00329999999999	0.0124	0	0.016	0	0
taxid:762903|Pedobacter_saltans_DSM_12145	0	0	0	0.0016	0	0	0	0.0016	0	0	0	0	0	0	0.00869999999999	0	0	0	0	0	0	0	0.0082	0	0
taxid:762948|Rothia_dentocariosa_ATCC_17931	0.0107	0.003	0.0057	0	0.0815	0.0091	0.0182	0.1392	0	0.0091	0.2993	0.0211	0.0303	0.0917	0.0661	0.00599999999999	0.0362	0.0422	0.0059	0.0725	0.0152	0.0182	0.0333	0.0148	0.0121
taxid:763924|Phytophthora_capsici_LT1534	0	0	0.000100000000003	0	0	0.000199999999995	0.000100000000003	0	0.000199999999995	0.000199999999995	0	0.000199999999995	0.000100000000003	0	0	0.000100000000003	0.000100000000003	0	0.000100000000003	0	0.000100000000003	0	0	0	0
taxid:765698|Mesorhizobium_ciceri_biovar_biserrulae_WSM1271	0	0.0068	0	0.0011	0	0.0023	0	0.0011	0.0011	0.0011	0.0023	0.0011	0	0	0	0.0023	0.0011	0	0	0	0.0059	0.0011	0.0011	0	0
taxid:767029|Propionibacterium_propionicum_F0230a	0	0	0	0	0	0	0	0.0022	0	0	0	0.0022	0	0	0	0	0	0.0022	0	0	0	0	0	0	0
taxid:767031|Prevotella_denticola_F0289	0	0	0.303	0.4771	0	0.0026	0	0.0687	0	0	0.00250000000001	0.00250000000001	0.0026	0	0.4559	0.0026	0	0	0	0.2297	0.0537	0	0.4105	0.0026	0
taxid:767434|Frateuria_aurantia_DSM_6220	0	0	0	0	0.0042	0.0206	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0.0021	0	0	0	0.0021	0
taxid:767455|Lactobacillus_delbrueckii_subsp._bulgaricus_ND02	0	0	0	0	0.2558	0	0.0194	0.043	0	0.0113	0	0	0.0034	0	0.0312	0	0	0.0036	0	0	0	0	0.3075	0.0356	0
taxid:767463|Streptococcus_thermophilus_ND03	0.0786	0	0	0.0995	0	0.0041	0.0398	0	0	0.0317	0.004	0.0189	0.0249	0	0.0081	0.00830000000001	0	0	0	0	0	0	0	0	0
taxid:768066|Halomonas_elongata_DSM_2581	0	0	0	0	0.0019	0.0019	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0
taxid:768486|Enterococcus_hirae_ATCC_9790	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:768492|Serratia_plymuthica_AS9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0
taxid:76869|Pseudomonas_putida_GB-1	0	0.0193	0.0477	0.0013	0.0375	0.0275	0.0419	0.0405	0.0125	0.0225	0.02	0.01	0.0475	0.019	0.005	0.0481	0.0166	0.0828	0.0337	0.005	0.01	0.00869999999999	0.0113	0.00869999999999	0.0162
taxid:768704|Desulfosporosinus_meridiei_DSM_13257	0	0	0	0.0454	0	0.0208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0.0015	0	0
taxid:768706|Desulfosporosinus_orientis_DSM_765	0	0	0	0.0013	0.0104	0	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0.0091	0.0013	0	0
taxid:771870|Sordaria_macrospora_k-hell	0.000199999999995	0.03	0.017	0.0194	0.0117	0.0124	0.0118	0.0129	0.0112	0.0115	0.0145	0.0218	0.0228	0.01	0.0114	0.0105	0.0144	0.011	0.011	0.0102	0.0115	0.0109	0.0117	0.0162	0.0106
taxid:78245|Xanthobacter_autotrophicus_Py2	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0.0014	0.0014	0.0041	0	0	0	0	0	0	0	0
taxid:795359|Thermodesulfobacterium_geofontis_OPF15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044	0	0	0	0	0
taxid:798128|Thermus_thermophilus_JL-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0
taxid:798300|Streptococcus_pyogenes_MGAS15252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0462	0	0
taxid:83129|Lactococcus_phage_P008	0	0	0	0	0	0	0	0	0	0.5326	0	0	0	0	0	0	0	0.2663	0	0	0	0	0	0	0
taxid:85643|Thauera_sp._MZ1T	0	0	0	0	0	0.014	0	0	0.0017	0.0017	0	0.0017	0	0	0	0	0	0	0	0	0	0.0017	0	0	0
taxid:856793|Micavibrio_aeruginosavorus_ARL-13	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:857087|Methylomonas_methanica_MC09	0	0	0	0	0	0.0015	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:858215|Thermoanaerobacterium_xylanolyticum_LX-11	0	0	0.003	0	0	0.036	0	0	0	0	0	0	0.0343	0	0	0	0	0	0	0	0	0	0	0	0
taxid:858619|Corynebacterium_variabile_DSM_44702	0	0	0	0	0	0	0	0	0	0	0	0	0.0044	0	0	0	0	0	0	0	0	0	0	0	0.0022
taxid:859657|Ralstonia_solanacearum_PSI07	0	0	0	0.0014	0.0014	0.0462	0	0.0014	0	0	0	0	0	0	0.0027	0	0.0014	0.0014	0	0	0	0	0	0	0
taxid:86017|Salpingoeca_rosetta	0	0.000299999999998	0.000500000000003	0.000299999999998	0.0004	0.0004	0.000100000000003	0.000900000000004	0.000699999999998	0.000100000000003	0.000299999999998	0.000699999999998	0.000100000000003	0.0004	0.000100000000003	0.000500000000003	0.000299999999998	0.0016	0.0004	0.0004	0.000699999999998	0.000500000000003	0.000100000000003	0.000999999999995	0.000599999999995
taxid:860228|Capnocytophaga_canimorsus_Cc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289999999999	0	0	0	0	0	0.003	0.003	0.0099	0	0
taxid:861208|Agrobacterium_sp._H13-3	0	0.0014	0	0	0	0	0.0055	0	0	0	0	0	0	0	0.0109	0	0.0013	0.0014	0	0.0027	0.0014	0.0014	0	0	0
taxid:861360|Arthrobacter_arilaitensis_Re117	0	0	0	0	0	0.0488	0	0.0463	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:862259|Mycoplasma_mycoides_subsp._capri_LC_str._95010	0	0	0	0.0337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:862512|Corynebacterium_accolens_ATCC_49726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122	0	0	0	0	0	0	0	0
taxid:862719|Azospirillum_lipoferum_4B	0	0	0	0	0.0044	0.0022	0	0.0011	0	0.0022	0	0.00329999999999	0.0011	0	0	0.0066	0.0044	0	0	0	0	0	0	0.0022	0
taxid:862751|Streptomyces_sp._SirexAA-E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999999999995	0	0	0	0
taxid:862962|Bacteroides_fragilis_638R	0	0.8274	0.3027	0.0014	0.0117	0.6382	0.3279	0.0042	0	0.1983	0	0	0.0028	0	0.2372	0	0	0	0.0286	0	0	0.0014	0.4927	0.3856	0.0146
taxid:862965|Haemophilus_parainfluenzae_T3T1	0.0048	0	0	0.7445	0.8483	0.5523	0.0036	0.0933	0.1636	0.0182	0.105	0.0326	0.6082	0.0255	0.0834	0.0036	0.0073	0.04	0	0.0361	0.0073	0.2742	0.3372	0.0517	0.0144
taxid:863638|Clostridium_acetobutylicum_EA_2018	0	0	0	0.039	0.0913	0.0309	0	0	0.0802	0	0	0.0201	0	0	0	0	0	0	0	0	0	0.0449	0	0	0
taxid:865938|Weeksella_virosa_DSM_16922	0	0.00329999999999	0	0.0453	0	0	0	0	0	0	0	0	0	0	0.0594	0	0	0	0	0	0	0	0.0315	0	0
taxid:866536|Belliella_baltica_DSM_15883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278	0	0
taxid:866630|Haemophilus_influenzae_F3031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038	0	0	0	0	0	0
taxid:866768|Escherichia_coli_'BL21-Gold(DE3)pLysS_AG'	0.0641	0.2696	0.6182	0.00329999999999	0	0.5347	0.1576	0.3376	0.0735	0	0	0.0825	0.0017	0.0827	0.3019	0.0835	0.0348	0.0589	0.0325	0.1335	0.0522	0.0926	0.2575	0.1213	0.055
taxid:866775|Aerococcus_urinae_ACS-120-V-Col10a	0	0	0	0.0365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037	0	0
taxid:866777|Bifidobacterium_breve_ACS-071-V-Sch8b	0	0	0.0163	0	0.1141	0	0	0.748	0.0098	0	0	0	0	0	0	0	0	0.00329999999999	0	0.3509	0	0	0	0	0
taxid:866895|Halobacillus_halophilus_DSM_2266	0	0	0	0	0.0146	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243	0	0
taxid:868595|Desulfotomaculum_carboxydivorans_CO-1-SRB	0	0.00250000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:868597|Stenotrophomonas_maltophilia_JV3	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0.0611	0	0	0	0	0	0.00559999999999	0.0017	0.0017	0.0017	0.0217
taxid:869209|Treponema_succinifaciens_DSM_2489	0	0	0	0	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026	0	0
taxid:869212|Turneriella_parva_DSM_21527	0	0	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0
taxid:869215|Streptococcus_pneumoniae_OXC141	0	0	0.1312	0	0.3416	0	0	0	0	0	0	0	0.0373	0	0	0	0	0	0	0	0	0.0708	0	0	0
taxid:869269|Streptococcus_pneumoniae_INV104	0	0	0	0.0407	0	0.0499	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0	0
taxid:869816|Staphylococcus_aureus_subsp._aureus_JKD6159	0	0	0	0	0	0	0	0.0053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0
taxid:871585|Acinetobacter_calcoaceticus_PHEA-2	0	0.002	0	0	0.0138	0	0.0285	0	0	0.002	0	0	0	0	0	0	0	0.0082	0	0	0	0	0	0	0
taxid:875328|Mycobacterium_sp._JDM601	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0
taxid:879243|Porphyromonas_asaccharolytica_DSM_20707	0	0	0	0.0412	0	0	0	0	0	0	0	0.0417	0	0.0035	0.0357	0	0	0	0.0069	0	0	0	0.1534	0	0
taxid:880071|Flexibacter_litoralis_DSM_6794	0	0	0	0	0	0	0.0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:882020|Listeria_monocytogenes_SLCC2479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	0	0	0
taxid:882097|Listeria_monocytogenes_SLCC2376	0	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:882102|Vibrio_anguillarum_775	0	0	0	0	0.0394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:882378|Burkholderia_rhizoxinica_HKI_454	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:882884|Salmonella_enterica_subsp._arizonae_serovar_62:z4,z23:-_str._RSK2980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	0
taxid:882|Desulfovibrio_vulgaris_(STRAIN_HILDENBOROUGH)	0	0	0	0	0	0	0.0202	0	0	0	0	0	0	0	0	0	0	0.026	0	0	0	0	0.0081	0	0.0222
taxid:883062|Bifidobacterium_bifidum_S17	0	0	0	0	0	0	0	0	0.0104	0	0	0	0	0	0	0	0	0	0	0.1793	0	0	0.4529	0	0
taxid:883|Desulfovibrio_vulgaris_'Miyazaki_F'	0	0	0.0191	0.0287	0.0512	0.0827	0	0	0	0	0	0	0.0454	0	0	0	0.0301	0	0	0	0	0	0.0567	0	0
