Count	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
taxid:696281|Desulfotomaculum_ruminis_DSM_2154	0	0	0	0	10	14	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0
taxid:696406|Escherichia_coli_UMNK88	0	19	0	0	232	0	0	0	0	0	0	0	0	0	0	58	0	1	0	0	0	0	0	9	0
taxid:696748|Actinobacillus_suis_H91-0380	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0
taxid:696749|Acinetobacter_baumannii_1656-2	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:697281|Mahella_australiensis_50-1_BON	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:697283|Streptococcus_pneumoniae_gamPNI0373	0	0	24	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:697329|Ruminococcus_albus_7	0	1	89	2883	23081	5532	0	141	0	0	0	183	1594	0	13	0	16	0	0	0	0	9	1600	55	0
taxid:698737|Staphylococcus_lugdunensis_HKU09-01	0	0	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	2	1	0	8	0	6
taxid:698758|Amphibacillus_xylanus_NBRC_15112	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:698936|Sinorhizobium_meliloti_BL225C	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:698964|Corynebacterium_diphtheriae_PW8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0
taxid:698972|Corynebacterium_diphtheriae_INCA_402	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0
taxid:698973|Corynebacterium_diphtheriae_BH8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:699033|Clostridium_difficile_2007855	0	0	0	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:699034|Clostridium_difficile_BI1	0	0	0	0	0	0	0	0	0	0	0	15	39	0	0	0	0	0	0	0	0	0	55	1	0
taxid:699035|Clostridium_difficile_M120	0	0	0	23	767	3	0	45	9	0	22	0	1	0	6	0	2	1	0	0	0	3	2	47	21
taxid:699036|Clostridium_difficile_CF5	0	0	0	0	22	0	42	0	0	0	0	64	3	0	0	0	0	0	0	0	0	0	0	0	0
taxid:699246|Clostridiales_genomosp._BVAB3_str._UPII9-5	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
taxid:700015|Coriobacterium_glomerans_PW2	0	0	0	18	2	1	20	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0
taxid:700598|Niastella_koreensis_GR20-10	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:701177|Escherichia_coli_O55:H7_CB9615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0
taxid:702113|Novosphingobium_sp._PP1Y	0	34	20	20	6	12	2	7	18	2	18	37	34	4	1	2	4	8	6	3	0	0	2	18	8
taxid:702459|Bifidobacterium_bifidum_PRL2010	0	1043	0	336	1	14	0	307	3	0	0	0	0	185	0	0	0	3	0	0	0	0	0	0	0
taxid:703613|Bifidobacterium_animalis_subsp._animalis_ATCC_25527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0
taxid:706191|Pantoea_ananatis_LMG_20103	0	0	0	0	0	0	12	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0
taxid:706194|Candidatus_Sulcia_muelleri_CARI	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:707235|Mycobacterium_tuberculosis_CTRI-2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taxid:707241|Sinorhizobium_meliloti_SM11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:709991|Odoribacter_splanchnicus_DSM_220712	0	0	1	1800	336	32	71	1	0	0	13	142	271	0	9	0	12	22	0	0	7	0	570	1	46
taxid:710421|Mycobacterium_chubuense_NBB4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
taxid:710685|Mycobacterium_rhodesiae_NBB3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	4	0	1	0
taxid:710696|Intrasporangium_calvum_DSM_43043	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
taxid:712898|Pantoea_vagans_C9-1	0	10	2	0	0	0	0	0	0	0	0	0	1	7	18	0	1	1	0	8	0	3	2	0	1
taxid:712938|Lactobacillus_fermentum_CECT_5716	0	51	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:712961|Lactobacillus_salivarius_CECT_5713	0	0	0	7	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0
taxid:714313|Lactobacillus_sanfranciscensis_TMW_1.1304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
taxid:714962|Escherichia_coli_IHE3034	0	0	0	6	604	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3664	0	0
taxid:716541|Enterobacter_cloacae_subsp._cloacae_ATCC_13047	0	40	0	14	0	0	1	24	0	0	0	0	0	0	1	0	4	45	0	0	1	1	1	0	0
taxid:717774|Marinomonas_mediterranea_MMB-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
taxid:717785|Hyphomicrobium_sp._MC1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	2	0	0	2	0	0	2	0
taxid:718251|Edwardsiella_tarda_FL6-60	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:720554|Clostridium_clariflavum_DSM_19732	0	0	0	501	49	29	0	0	0	0	0	39	0	0	38	0	0	0	0	0	0	0	254	0	0
taxid:741091|Rahnella_sp._Y9602	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
taxid:741093|Escherichia_coli_Xuzhou21	0	0	0	0	153	0	0	6	1	69	0	0	82	0	236	61	0	0	0	0	4	0	0	0	1
taxid:742013|Delftia_sp._Cs1-4	0	0	31	6	8	167	42	1	26	8	21	0	0	7	4	0	1	16	0	35	14	0	1	23	1
taxid:743299|Acidithiobacillus_ferrivorans_SS3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
taxid:743525|Thermus_scotoductus_SA-01	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	6	14	1	0
taxid:743718|Isoptericola_variabilis_225	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:743720|Pseudomonas_fulva_12-X	0	2	13	9	14	4	11	4	2	2	2	14	3	3	13	9	4	3	1	3	9	7	0	1	2
taxid:743721|Pseudoxanthomonas_suwonensis_11-1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
taxid:743722|Sphingobacterium_sp._21	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
taxid:744872|Treponema_caldaria_DSM_7334	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
taxid:745277|Rahnella_aquatilis_ATCC_33071_=_CIP_78.65	1	0	0	0	18	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1
taxid:74547|Prochlorococcus_marinus_str._MIT_9313	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:745776|Deinococcus_gobiensis_I-0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:746128|Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
taxid:746361|Lactococcus_lactis_subsp._cremoris_NZ9000	0	0	0	0	0	8	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
taxid:746697|Aequorivita_sublithincola_DSM_14238	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:747365|Thermodesulfobium_narugense_DSM_14796	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:747725|Mucor_circinelloides_f._lusitanicus_CBS_277.49	0	0	0	1	3	2	1	1	0	3	1	0	3	1	1	9	0	1	3	0	4	0	2	2	1
taxid:748280|Pseudogulbenkiania_sp._NH8B	0	0	8	14	115	2	0	0	0	0	0	0	0	0	1	3	4	3	0	0	0	15	0	13	11
taxid:748671|Lactobacillus_crispatus_ST1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
taxid:748727|Clostridium_ljungdahlii_DSM_13528	0	0	0	14	133	54	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	57	9	0	0
taxid:749219|Moraxella_catarrhalis_RH4	0	0	0	0	2	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0
taxid:749414|Streptomyces_bingchenggensis_BCW-1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taxid:749927|Amycolatopsis_mediterranei_U32	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:751945|Thermus_oshimai_JL-2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:75379|Thiomonas_intermedia_K12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	10	0	0
taxid:754252|Propionibacterium_freudenreichii_subsp._shermanii_CIRM-BIA1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	1	0	2	2	0	3	0	0	0	2	0
taxid:754476|Methylophaga_sp._JAM1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754477|Methylophaga_sp._JAM7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754507|Aggregatibacter_actinomycetemcomitans_ANH9381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
taxid:755731|Clostridium_sp._BNL1100	0	0	0	35	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
taxid:756272|Planctomyces_brasiliensis_DSM_5305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
taxid:756499|Desulfitobacterium_dehalogenans_ATCC_51507	0	0	0	2	48	70	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
taxid:757424|Herbaspirillum_seropedicae_SmR1	0	6	0	0	36	2	5	0	1	0	0	3	1	0	2	1	1	11	0	0	0	0	1	2	13
taxid:758678|Clostridium_botulinum_F_str._230613	0	0	0	56	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	14
taxid:759350|Bifidobacterium_longum_subsp._longum_JDM301	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:759362|Ketogulonicigenium_vulgare_WSH-001	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taxid:760142|Hippea_maritima_DSM_10411	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:760154|Sulfurospirillum_barnesii_SES-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
taxid:760192|Haliscomenobacter_hydrossis_DSM_1100	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:760570|Streptococcus_parasanguinis_ATCC_15912	0	0	0	0	2	14	0	13	0	0	0	8	1	1	1	5	0	0	0	0	5	0	39	0	0
taxid:76114|Aromatoleum_aromaticum_EbN1	0	0	0	3	107	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
taxid:761193|Runella_slithyformis_DSM_19594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:762376|Achromobacter_xylosoxidans_A8	0	11	1	0	18	32	3	15	0	17	13	3	0	2	10	1	0	0	0	2	13	0	38	1	0
taxid:762550|Leuconostoc_gasicomitatum_LMG_18811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
taxid:762570|Rhodothermus_marinus_SG0.5JP17-172	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:762633|Thermus_thermophilus_SG0.5JP17-16	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	11	0	0	1	4	0	8	0	0
taxid:762903|Pedobacter_saltans_DSM_12145	0	0	0	1	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	6	0	0
taxid:762948|Rothia_dentocariosa_ATCC_17931	3	1	2	0	27	3	6	62	0	3	99	7	10	31	22	2	12	14	2	24	5	6	11	5	4
taxid:763924|Phytophthora_capsici_LT1534	0	0	1	0	0	2	2	0	3	2	0	3	1	0	0	1	1	0	1	0	1	0	0	0	0
taxid:765698|Mesorhizobium_ciceri_biovar_biserrulae_WSM1271	0	6	0	1	0	2	0	1	1	1	2	1	0	0	0	2	1	0	0	0	6	1	1	0	0
taxid:767029|Propionibacterium_propionicum_F0230a	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
taxid:767031|Prevotella_denticola_F0289	0	0	577	6622	0	1	0	58	0	0	1	1	1	0	5093	1	0	0	0	422	21	0	5752	1	0
taxid:767434|Frateuria_aurantia_DSM_6220	0	0	0	0	3	13	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
taxid:767455|Lactobacillus_delbrueckii_subsp._bulgaricus_ND02	0	0	0	0	236	0	6	18	0	4	0	0	1	0	11	0	0	1	0	0	0	0	230	10	0
taxid:767463|Streptococcus_thermophilus_ND03	16	0	0	27	0	1	10	0	0	8	1	6	6	0	2	2	0	0	0	0	0	0	0	0	0
taxid:768066|Halomonas_elongata_DSM_2581	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taxid:768486|Enterococcus_hirae_ATCC_9790	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:768492|Serratia_plymuthica_AS9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
taxid:76869|Pseudomonas_putida_GB-1	0	16	40	1	31	23	59	35	11	18	16	8	43	16	4	68	14	95	27	4	8	7	9	7	14
taxid:768704|Desulfosporosinus_meridiei_DSM_13257	0	0	0	37	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
taxid:768706|Desulfosporosinus_orientis_DSM_765	0	0	0	1	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	1	0	0
taxid:771870|Sordaria_macrospora_k-hell	1	1962	970	1851	11311	3398	5636	2596	1102	1591	1361	2262	2937	637	3640	952	1436	587	1291	778	1151	5245	5121	777	991
taxid:78245|Xanthobacter_autotrophicus_Py2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	0	0	0	0	0	0	0	0
taxid:795359|Thermodesulfobacterium_geofontis_OPF15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
taxid:798128|Thermus_thermophilus_JL-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
taxid:798300|Streptococcus_pyogenes_MGAS15252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
taxid:83129|Lactococcus_phage_P008	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
taxid:85643|Thauera_sp._MZ1T	0	0	0	0	0	20	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
taxid:856793|Micavibrio_aeruginosavorus_ARL-13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:857087|Methylomonas_methanica_MC09	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:858215|Thermoanaerobacterium_xylanolyticum_LX-11	0	0	1	0	0	12	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
taxid:858619|Corynebacterium_variabile_DSM_44702	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
taxid:859657|Ralstonia_solanacearum_PSI07	0	0	0	1	1	104	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0
taxid:86017|Salpingoeca_rosetta	0	7	6	6	8	8	9	14	7	3	6	16	9	5	1	10	6	14	4	6	8	7	6	13	8
taxid:860228|Capnocytophaga_canimorsus_Cc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	4	0	0
taxid:861208|Agrobacterium_sp._H13-3	0	1	0	0	0	0	4	0	0	0	0	0	0	0	9	0	1	1	0	2	1	1	0	0	0
taxid:861360|Arthrobacter_arilaitensis_Re117	0	0	0	0	0	26	0	46	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:862259|Mycoplasma_mycoides_subsp._capri_LC_str._95010	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:862512|Corynebacterium_accolens_ATCC_49726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
taxid:862719|Azospirillum_lipoferum_4B	0	0	0	0	4	2	0	1	0	2	0	3	1	0	0	6	4	0	0	0	0	0	0	2	0
taxid:862751|Streptomyces_sp._SirexAA-E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
taxid:862962|Bacteroides_fragilis_638R	0	28062	675	1	9	23597	793	3	0	363	0	0	2	0	357	0	0	0	22	0	0	1	2474	1150	12
taxid:862965|Haemophilus_parainfluenzae_T3T1	1	0	0	672	1038	356	1	29	53	5	29	9	372	7	23	1	2	17	0	10	2	136	173	21	4
taxid:863638|Clostridium_acetobutylicum_EA_2018	0	0	0	27	68	33	0	0	63	0	0	12	0	0	0	0	0	0	0	0	0	40	0	0	0
taxid:865938|Weeksella_virosa_DSM_16922	0	1	0	24	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	13	0	0
taxid:866536|Belliella_baltica_DSM_15883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
taxid:866630|Haemophilus_influenzae_F3031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
taxid:866768|Escherichia_coli_'BL21-Gold(DE3)pLysS_AG'	196	311	1331	2	0	1020	150	881	102	0	0	177	1	86	253	55	32	128	34	144	54	108	484	183	61
taxid:866775|Aerococcus_urinae_ACS-120-V-Col10a	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:866777|Bifidobacterium_breve_ACS-071-V-Sch8b	0	0	5	0	45	0	0	6808	3	0	0	0	0	0	0	0	0	1	0	442	0	0	0	0	0
taxid:866895|Halobacillus_halophilus_DSM_2266	0	0	0	0	37	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
taxid:868595|Desulfotomaculum_carboxydivorans_CO-1-SRB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:868597|Stenotrophomonas_maltophilia_JV3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	37	0	0	0	0	0	4	1	1	1	16
taxid:869209|Treponema_succinifaciens_DSM_2489	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:869212|Turneriella_parva_DSM_21527	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:869215|Streptococcus_pneumoniae_OXC141	0	0	50	0	166	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	20	0	0	0
taxid:869269|Streptococcus_pneumoniae_INV104	0	0	0	13	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
taxid:869816|Staphylococcus_aureus_subsp._aureus_JKD6159	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
taxid:871585|Acinetobacter_calcoaceticus_PHEA-2	0	1	0	0	7	0	16	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
taxid:875328|Mycobacterium_sp._JDM601	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
taxid:879243|Porphyromonas_asaccharolytica_DSM_20707	0	0	0	12	0	0	0	0	0	0	0	12	0	1	17	0	0	0	2	0	0	0	47	0	0
taxid:880071|Flexibacter_litoralis_DSM_6794	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:882020|Listeria_monocytogenes_SLCC2479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
taxid:882097|Listeria_monocytogenes_SLCC2376	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:882102|Vibrio_anguillarum_775	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:882378|Burkholderia_rhizoxinica_HKI_454	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:882884|Salmonella_enterica_subsp._arizonae_serovar_62:z4,z23:-_str._RSK2980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
taxid:882|Desulfovibrio_vulgaris_(STRAIN_HILDENBOROUGH)	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	4	0	11
taxid:883062|Bifidobacterium_bifidum_S17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	94	0	0	446	0	0
taxid:883|Desulfovibrio_vulgaris_'Miyazaki_F'	0	0	12	29	41	89	0	0	0	0	0	0	28	0	0	0	16	0	0	0	0	0	84	0	0
taxid:885275|Escherichia_coli_str._'clone_D_i14'	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0
taxid:885276|Escherichia_coli_str._'clone_D_i2'	0	0	0	0	6025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0
taxid:886882|Paenibacillus_polymyxa_SC2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0
taxid:887061|Methylovorus_sp._MP688	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
taxid:889932|Lactobacillus_plantarum_subsp._plantarum_ST-III	0	0	0	0	68	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
taxid:889933|Staphylococcus_aureus_subsp._aureus_ECT-R_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
taxid:890402|Bifidobacterium_longum_subsp._longum_BBMN68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
taxid:891391|Lactobacillus_acidophilus_30SC	0	0	0	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:891968|Anaerobaculum_mobile_DSM_13181	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0
taxid:903503|Candidatus_Moranella_endobia_PCIT	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:903814|Eubacterium_limosum_KIST612	0	0	0	328	370	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	1	0	0
taxid:90936|Chattonella_marina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:909453|Fusarium_oxysporum_HDV247	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:909454|Fusarium_oxysporum_Cotton	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:909952|Propionibacterium_acnes_266	7	8	0	0	0	0	13	8	0	0	0	1	0	0	6	0	0	0	0	14	17	3	13	0	0
taxid:909954|Lactobacillus_johnsonii_DPC_6026	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:910348|Escherichia_coli_P12b	0	27	2	0	0	0	25	311	36	1	111	1	368	1	1410	102	1	0	0	37	0	22	17	10	0
taxid:911045|Pseudovibrio_sp._FO-BEG1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0
taxid:914127|Vibrio_vulnificus_MO6-24/O	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:926566|Terriglobus_roseus_DSM_18391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
taxid:926570|Acidiphilium_multivorum_AIU301	0	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0	3	1	0	0	0	0	0	0	0
taxid:927666|Streptococcus_oralis_Uo5	1	1	0	19	14	1	4	28	86	2	86	5	2	17	54	0	10	2	2	3	8	3	1	1	21
taxid:927704|Selenomonas_ruminantium_subsp._lactilytica_TAM6421	0	0	1	226	294	25	0	15	0	0	0	0	28	0	328	0	0	0	0	417	0	0	1	0	0
taxid:929102|Lactococcus_lactis_subsp._lactis_CV56	0	0	0	0	0	0	0	6	0	9	0	0	0	0	16	5	1	0	0	0	0	0	0	0	0
taxid:929506|Clostridium_botulinum_BKT015925	0	10	0	30	37	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	196	73	0	0
taxid:930169|Alcanivorax_dieselolei_B5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
taxid:930170|Bacillus_thuringiensis_serovar_finitimus_YBT-020	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
