PercentCoverage	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:748671|Lactobacillus_crispatus_ST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1161	0	0	0	0	0	0	0	0	0	0	0.0349	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0315	0	0	0	0	0	0	0	0	0.0084	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:748727|Clostridium_ljungdahlii_DSM_13528	0	0	0.0256	0.0162	0	0.0194	0.0018	0	0	0	0	0	0.0603	0	0	0.03	0.0273	0.0231	0.0301	0.0076	0	0.0363	0.0097	0.0233	0.002	0.0597	0.0019	0	0	0	0.0143	0	0.0421	0.0019	0	0	0	0.0229	0.0097	0.0019	0.0368	0.0571	0.0039	0.0019	0.0608	0.0018	0	0.0018	0	0.0289	0.0019	0	0	0.0018	0.0018	0	0	0.0036	0	0.0215	0.0019	0	0.0039	0	0.0328	0.0039	0.002	0.0103	0.002	0	0	0.0038	0	0.0038	0	0	0	0.0014	0.0019	0.0019	0	0.0203	0.0019	0	0.0797	0	0	0	0.0326
taxid:749222|Nitratifractor_salsuginis_DSM_16511	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0.0042	0.0038	0	0	0	0	0	0	0	0	0.0124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0089	0
taxid:749414|Streptomyces_bingchenggensis_BCW-1	0.0015	0	0	0.0063	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0.0016	0	0	0.000699999999998	0	0	0	0.0042	0	0	0	0.0022	0	0	0.000699999999998	0	0	0	0	0	0.0024	0	0	0.000800000000001	0	0	0	0	0	0	0	0.000699999999998	0	0	0	0	0	0	0.0022	0	0.0014	0.000699999999998	0	0	0	0	0	0	0.0081	0
taxid:749927|Amycolatopsis_mediterranei_U32	0	0	0	0	0	0.000900000000004	0	0	0	0	0	0	0.000900000000004	0	0	0	0	0	0	0.00250000000001	0	0.0017	0	0	0.000900000000004	0.000900000000004	0	0.000900000000004	0	0	0.000900000000004	0	0	0	0	0	0	0	0	0	0	0.000800000000001	0	0.000900000000004	0.00250000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039	0	0	0	0.0063	0.000800000000001	0	0	0	0	0	0	0	0	0.0068	0	0.000800000000001	0	0.0035	0	0	0	0	0	0.000800000000001	0.0034	0	0	0	0.0094	0.000900000000004
taxid:751945|Thermus_oshimai_JL-2	0	0	0	0	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037	0	0	0	0	0	0	0	0.0037	0	0	0	0	0	0.0111	0	0	0	0	0	0	0	0.0037	0	0	0	0	0	0	0.0035	0	0	0	0	0.0035	0	0	0	0	0.0074	0	0	0	0	0	0	0.0039	0	0	0	0	0	0	0.004	0	0	0.0037	0.0189	0	0	0.0034	0.0035	0	0.0073	0	0	0.0037	0.0039	0
taxid:75379|Thiomonas_intermedia_K12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026	0	0.0026	0	0	0.0023	0	0	0	0	0.0104	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026
taxid:754252|Propionibacterium_freudenreichii_subsp._shermanii_CIRM-BIA1	0.0068	0	0.0127	0	0	0	0.0284	0.0036	0	0.0034	0.0034	0	0.0032	0.0034	0	0	0	0	0.0034	0	0	0	0	0.0138	0.0035	0	0	0.0103	0	0	0	0	0.0034	0.0034	0.00289999999999	0	0	0	0.0102	0	0	0.0069	0	0	0.0102	0.0064	0.0034	0	0.0096	0	0	0	0	0	0	0	0.0034	0.2033	0	0	0	0	0.0035	0	0	0	0	0	0.0178	0	0.0034	0	0	0	0	0.0263	0	0	0	0	0.0032	0.0096	0.0813	0	0	0	0.0034	0.1634	0
taxid:754476|Methylophaga_sp._JAM1	0	0	0	0	0	0	0	0	0	0	0	0.00289999999999	0	0	0.0028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754477|Methylophaga_sp._JAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754507|Aggregatibacter_actinomycetemcomitans_ANH9381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042	0	0	0.00830000000001	0	0	0	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042	0	0	0	0
taxid:755731|Clostridium_sp._BNL1100	0	0.0369	0.0478	0.0018	0.0019	0	0.0916	0.0256	0.0017	0	0.0019	0.0351	0.0037	0.0019	0.0396	0	0	0.0269	0.0038	0.0018	0	0.0902	0.0113	0	0.0749	0.0019	0.0039	0.0894	0.0195	0.0249	0.0495	0	0	0.0774	0	0.002	0.0019	0.0768	0.0039	0.0193	0.0039	0.0039	0.0253	0	0.0419	0.0039	0	0	0	0.0018	0	0	0.0019	0.0018	0	0	0.0428	0	0.0019	0.0058	0.0017	0.0042	0.0036	0.0216	0.0344	0.0097	0.0136	0.0136	0	0	0.0018	0.0017	0.0415	0.0376	0.0057	0	0	0.0323	0	0.0017	0.0035	0.0036	0.0886	0	0.0059	0	0.0019	0	0.1004
taxid:755732|Fluviicola_taffensis_DSM_16823	0	0	0.0018	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:756272|Planctomyces_brasiliensis_DSM_5305	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:756499|Desulfitobacterium_dehalogenans_ATCC_51507	0.0103	0	0.0098	0.0132	0.002	0	0	0	0	0	0	0	0	0	0.0018	0	0.022	0	0.01	0	0.002	0	0	0	0.0042	0	0.0021	0	0.0167	0.016	0.0103	0	0.0208	0	0	0	0	0.0021	0.0082	0	0.0042	0.0021	0	0	0.0041	0	0	0.0166	0.0037	0	0	0	0	0	0.0078	0.0021	0	0.002	0	0.00790000000001	0.002	0	0.0021	0.0019	0.0174	0	0	0	0	0	0	0.0018	0	0.0041	0.0436	0.0072	0	0	0	0	0.0223	0	0.0021	0.0019	0.0021	0.002	0	0	0
taxid:757424|Herbaspirillum_seropedicae_SmR1	0.0016	0	0	0.0015	0.0096	0.00329999999999	0	0.0311	0.0232	0	0.0376	0.0325	0	0	0	0.0016	0	0.0094	0.0127	0.0147	0	0.0016	0	0	0	0	0	0.0179	0.018	0	0.0016	0.0129	0	0.0205	0	0	0	0.0196	0.0032	0	0	0	0	0.1409	0	0.0269	0	0	0	0.0015	0.0158	0	0	0.0152	0.0244	0	0.0016	0.0062	0.0295	0.0014	0	0.0016	0	0.0015	0	0	0	0	0.0017	0	0	0.00289999999999	0.0345	0.0016	0	0	0.0451	0	0	0.014	0	0.0203	0.0187	0.0174	0.0329	0	0	0.0034	0.0015
taxid:757425|Campylobacter_jejuni_subsp._jejuni_ICDCCJ07001	0.00599999999999	0	0.0043	0	0	0.00520000000001	0	0	0.0046	0	0	0	0	0.0063	0.00520000000001	0	0.0046	0	0	0.0205	0	0	0	0	0.0063	0.0053	0	0	0	0.00520000000001	0	0.00520000000001	0	0	0	0.0049	0.0051	0	0	0	0.00520000000001	0	0	0	0	0	0	0	0	0	0	0	0	0.0092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048	0	0	0	0	0.0057	0	0	0.00520000000001	0	0	0	0	0	0	0	0	0	0.0173	0	0
taxid:758678|Clostridium_botulinum_F_str._230613	0	0	0.0102	0	0.0066	0	0	0.0163	0	0	0	0	0.0317	0	0	0	0.0125	0	0	0	0	0	0.0155	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128	0	0.0266	0.0377	0	0	0	0	0.0022	0	0	0	0	0.0022	0	0	0	0.0022
taxid:759350|Bifidobacterium_longum_subsp._longum_JDM301	0.1526	0.1167	0.1206	0.2059	0.3238	0.0536	0.4688	0.4613	0.0201	0.0438	0.0178	0.055	0.1315	0.0321	0.0745	0.3208	0.0795	0.026	0.0774	0.2363	0.1121	0.2723	0.0312	2.6134	0.8034	0.2639	0.0072	0.0738	0.3563	0.0459	0.867	0.378	0.1335	0.3871	0.0343	1.4667	0.0553	0.1592	0.0562	0.071	0.4607	0.2467	0.2875	1.6069	0.1458	0.0578	0.2022	0.645	0.1932	0.0753	0.2386	0.0141	0.1034	0.0102	1.6677	0.2335	0.018	0.0103	0.2753	0.0747	0.2229	0.0158	0.2724	2.23	0.0956	0.2159	0.0299	0.244	0.0159	0.0149	0.3658	0.5941	0.2241	0.5533	0.019	1.3987	0.0754	0.2111	0.2202	0.2662	0.1829	0.3252	0.0452	0.0843	0.1316	0.00329999999999	0.1489	0.0866	0.4907
taxid:759362|Ketogulonicigenium_vulgare_WSH-001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186	0	0	0	0.0054	0	0	0	0	0	0	0	0.0244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0.00250000000001	0.00250000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:759913|Streptococcus_dysgalactiae_subsp._equisimilis_AC-2713	0	0	0.02	0	0	0	0	0.2042	0.0041	0	0	0	0	0	0	0	0.0493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077	0	0.0041	0	0	0	0	0	0	0	0.0703	0	0	0	0	0	0	0.0041	0	0	0	0	0.0279	0	0	0	0	0	0	0.0075	0	0	0	0	0	0	0	0	0	0	0.0041
taxid:759914|Brachyspira_pilosicoli_95/1000	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0	0.05	0	0	0	0.1234	0	0	0	0	0	0	0	0.0257	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0072	0.0068	0	0	0.00329999999999	0	0	0	0	0	0	0	0	0	0	0	0.0068	0	0	0.00289999999999	0	0	0
taxid:760011|Sphaerochaeta_coccoides_DSM_17374	0	0	0.0038	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0284	0	0	0	0	0	0	0	0	0	0	0	0.0038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:760142|Hippea_maritima_DSM_10411	0	0	0	0	0	0	0.0054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053	0	0	0	0	0	0	0	0	0	0	0	0.00520000000001	0	0	0	0
taxid:760192|Haliscomenobacter_hydrossis_DSM_1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038	0	0	0	0.000999999999995	0	0	0	0	0	0	0	0.000999999999995	0	0.000999999999995	0	0	0	0	0	0	0	0	0	0.0041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000900000000004	0	0	0.000999999999995	0.000999999999995	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999999999995	0	0	0	0.000900000000004	0.000999999999995	0	0
taxid:760568|Desulfotomaculum_kuznetsovii_DSM_6115	0	0	0	0	0.0024	0	0.0182	0	0	0	0	0.00250000000001	0.0023	0.00250000000001	0	0	0	0.0072	0.0022	0.0024	0.0099	0.00250000000001	0	0.0048	0.00250000000001	0.00250000000001	0.0124	0.00250000000001	0	0	0	0	0	0	0	0	0	0	0.00250000000001	0	0	0.00250000000001	0	0	0.00250000000001	0	0.0124	0.00250000000001	0.0023	0	0	0	0	0	0	0.0049	0.00250000000001	0	0.0196	0	0	0	0.0051	0	0	0	0	0	0	0	0.0051	0	0.0277	0	0	0	0.0195	0.0022	0	0.0022	0	0	0.0022	0	0	0.0116	0	0.0182	0.00250000000001
taxid:760570|Streptococcus_parasanguinis_ATCC_15912	0.0738	0.8187	0	0.6136	1.6722	1.2118	0.7832	11.6322	11.4437	0.6022	3.3386	0.0329	0.1009	1.3915	2.326	0.3696	0.348	0.1683	0.0437	0.0245	0.1937	0.07	0.0207	0.3324	0.0378	0.0167	0.8844	0.3418	0.5789	0.1979	3.6153	0.0909	0.1212	3.1986	0.0207	0.1091	0.0537	13.6028	0.5549	0.0669	2.2242	0.0167	0.0125	1.9831	0.0041	1.9197	0.6717	0.1497	0	2.4265	0.8196	0.1289	0.2742	0.9051	4.791	0.7304	0.0627	0.5874	17.3098	0.0331	14.7891	0.0167	0.0085	0.1699	2.2873	0.4125	0.095	0.0658	0.0086	0.0041	1.8585	0.004	0.0039	4.9593	0.0082	0.0398	0.1113	0.1497	0.0459	0.0899	0.0398	0.9641	0.0329	0.1951	0.5635	0.0638	0.3737	0.0131	0.0626
taxid:76114|Aromatoleum_aromaticum_EbN1	0	0	0.0161	0	0.0037	0	0	0	0	0.0019	0	0	0	0	0	0.0019	0	0	0	0	0.0019	0	0	0	0	0.0019	0	0.0019	0.0094	0	0	0.0019	0	0.0019	0	0	0	0.0111	0	0	0	0.0019	0	0	0	0	0.0019	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0.0019	0	0	0	0.0072	0	0	0.0161	0	0	0.0019	0	0	0	0	0.002	0
taxid:761193|Runella_slithyformis_DSM_19594	0	0	0	0.0012	0.0013	0	0.0013	0	0	0	0	0	0	0.0013	0.0013	0.0013	0	0	0	0.0013	0.0013	0.0013	0.0011	0	0	0	0.0039	0	0.0011	0	0	0.0013	0.0026	0	0	0	0	0	0.00250000000001	0	0	0.0013	0	0	0	0	0	0	0.0024	0	0	0.0013	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0.0012	0	0	0	0	0	0.0013	0.0013	0	0.0013	0	0
taxid:761659|Salinibacter_ruber_M8	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:762051|Leuconostoc_kimchii_IMSNU_11154	0.0127	0	0	0	0	0	0.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0.0042	0	0.0136	0	0	0	0	0	0	0	0.0377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:762376|Achromobacter_xylosoxidans_A8	0.00869999999999	0	0	0.0112	0.00599999999999	0.0012	0	0.0013	0.0281	0	0.0012	0	0.0024	0	0	0	0	0	0	0	0.0048	0.0089	0	0.0047	0	0	0	0	0	0.00599999999999	0.0072	0.0122	0.0012	0.00599999999999	0	0.0013	0	0.017	0	0	0	0	0	0.0961	0.0012	0.000999999999995	0	0.0102	0	0.0069	0.0012	0	0	0.0011	0	0	0.011	0	0.0205	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0.0146	0	0	0	0.0012	0	0.0188	0.0187	0	0.008	0	0	0.0183	0	0	0.0178	0
taxid:762550|Leuconostoc_gasicomitatum_LMG_18811	0	0	0	0	0	0	0	0	0	0.0046	0	0	0	0	0	0.0138	0	0	0	0	0	0	0	0	0	0.0046	0	0	0	0	0	0	0	0	0.0227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046	0	0	0.0273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:762570|Rhodothermus_marinus_SG0.5JP17-172	0	0.0026	0	0	0	0	0	0	0.008	0.0027	0.0054	0	0	0	0	0	0	0	0	0	0.0027	0.0026	0	0	0.0027	0	0	0	0.0054	0	0	0	0	0.0027	0	0	0	0	0	0.0027	0	0.0027	0	0	0	0.0027	0	0	0	0.0026	0.0028	0	0	0.0022	0.00250000000001	0	0	0.0026	0.0027	0.0027	0.01	0.0093	0	0	0.0078	0	0	0.0053	0	0	0.0027	0	0	0	0	0	0	0.0103	0	0	0	0.00250000000001	0.0049	0	0	0	0	0.00520000000001	0
taxid:762633|Thermus_thermophilus_SG0.5JP17-16	0	0	0	0	0	0	0	0	0	0	0	0.0053	0	0	0	0	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039	0	0	0	0.0036	0	0	0	0.0039	0	0	0	0	0	0.0039	0	0	0	0	0.0036	0	0	0	0	0	0	0	0	0	0	0.0037	0	0	0	0	0	0	0	0
taxid:762903|Pedobacter_saltans_DSM_12145	0	0.0036	0	0.0144	0	0	0	0	0	0.0018	0	0.0016	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0.0049	0	0	0.0076	0	0.0037	0	0	0
taxid:762948|Rothia_dentocariosa_ATCC_17931	0.0107	0	0.00329999999999	0.0067	0.0176	0	0.0148	0	0.0709	0.0209	0.0359	0.0108	0	0.0107	0.0036	0.0072	0.00329999999999	0	0.0071	0.0035	0.0036	0.0069	0	0	0.0109	0.0036	0.0104	0.0036	0.0036	0	0.0107	0.0142	0.0072	0.0036	0.0036	0	0.0036	0.0644	0.0107	0.0072	0	0	0	0.3516	0	0	0	0.0036	0	0	0.0036	0	0	0.0067	0.067	0	0	0.0064	0.0068	0.0071	0.0072	0.0036	0.0036	0	0	0	0.0074	0.0212	0.0037	0	0	0.00329999999999	0.0109	0	0.0103	0	0	0.0069	0	0	0.00329999999999	0.0065	0.0102	0	0.0072	0	0.0072	0.015	0
taxid:765698|Mesorhizobium_ciceri_biovar_biserrulae_WSM1271	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0.0046	0	0	0	0	0.0013	0	0	0	0	0	0	0.0067	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041	0.0028	0	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0
taxid:765911|Thiocystis_violascens_DSM_198	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0094	0
taxid:765964|Helicobacter_pylori_Cuz20	0	0	0	0	0	0	0.0054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:767029|Propionibacterium_propionicum_F0230a	0	0	0	0.0024	0	0.0026	0.005	0	0.00520000000001	0	0.0157	0	0	0.005	0	0.00520000000001	0.0049	0	0.0026	0.0051	0	0	0.0077	0	0	0	0.0051	0.0024	0	0	0	0.0026	0	0.0026	0	0.0027	0	0.00520000000001	0.0026	0	0.0101	0.0104	0	0.0077	0	0	0	0.0026	0.0073	0.0049	0	0	0.0053	0.0144	0.0024	0.01	0	0	0.0078	0	0	0	0	0.012	0.0026	0	0	0.0026	0.0051	0.0166	0	0	0.0104	0.0051	0.00520000000001	0	0	0	0	0	0.0026	0	0	0	0	0	0.00520000000001	0.0235	0
taxid:767031|Prevotella_denticola_F0289	0.0121	0.0399	0.02	0.2347	0.0237	0.0183	0.1131	0.0127	0.0211	0.0299	0.3769	0.1292	0.0143	0.0272	0.0282	0.0191	0.00289999999999	0.0331	0.042	0.0122	0.8369	0.2059	0.232	0.1985	0	0.0031	0.0275	0.2426	0	0.0238	0.0245	0.0448	0.0213	0.3659	0.0186	0.8989	0.012	0.699	0.1188	0	0.0154	0.0511	0.0377	0.0061	0.3268	0.5727	0.5034	0.0349	0.1182	0.5625	0.1217	0.0247	0.0857	0	0.2025	0.2759	0.0061	0.6035	1.2774	0.4864	0.0402	0.00869999999999	0.0254	0.0086	0.0414	0.0152	0.0216	0.0292	0.0127	0.0796	0.0214	0.0053	0.9696	0.597	0.2708	0.3069	0.0587	0.0355	0.012	0.058	0.2391	0.1198	0.1876	0.015	0.5034	0.0262	0.0618	0.4556	0.0031
taxid:767434|Frateuria_aurantia_DSM_6220	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250000000001	0	0	0.0126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250000000001	0.00250000000001	0.0074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250000000001	0	0	0.00250000000001	0	0	0.0074	0.00250000000001	0	0	0	0	0	0	0.00250000000001	0	0	0.0026	0
taxid:767455|Lactobacillus_delbrueckii_subsp._bulgaricus_ND02	0	0	0	0	0	0	0.0044	0.1808	0	0.0081	0.038	0	0	0	0.0041	0.0042	0.0039	0	0.0042	0	0	0	0.9341	0.0084	0.0042	0.0464	0.0041	0.0464	0.1597	0	0	0.208	0.0121	0.6603	0	0	0	0	0	0	0	0.1877	0	0	0	0	0	0.1286	0.0861	0	0	0	0.0238	0	0	0.1723	0.0452	0.5132	0.0379	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0.0586	0	0	0.0247	0	0.0332	0	0	0	0.1424	0	0.3568	0	0	0.0176	0.0197
taxid:767462|Lactobacillus_helveticus_H10	0	0	0	0	0	0	0	0.0213	0	0	0	0	0	0	0	0	0	0	0.0076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039	0	0	0	0	0	0	0	0	0.0077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:767463|Streptococcus_thermophilus_ND03	0.0049	0	0	0	0.0048	0	0.0508	0.5173	0.0504	0	0.0098	0.0049	0	0	0.0569	0	0	0.0049	0	0.0048	0	0	1.3885	0	0	0	0	0.0049	0.1331	0	0	0	0	0.0442	0.0097	0	0	0.0147	0	0	0	0	0	0.0838	0	0	0.0049	0	0.0275	0.0139	0.0049	0	0	0	0.0458	0	0	0	0.5636	0	0.0089	0.0049	0	0	0.0243	0	0	0.0049	0	0	0.0049	0	0	0.0049	0	0	0	0.0049	0.3756	0	0	0	0	0	0	0	0.0049	0	0
taxid:767465|Mycoplasma_bovis_HB0801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
