genus	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Paulinella	10	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	18	0	0	0	21	14	0	0	0	13	0	0	0	25	14	0	46	0	9	0	0	0	0	0	5	20	0	0	0	0	0	0	17	0	0	0	10	29	14	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	0	0	10	15
Pectobacterium	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	11	0	0	0	0	0	0	3	1	1	0	0	0	0	0	1	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	29	0
Pediococcus	1	0	0	0	0	1	0	134	0	2	0	0	13	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	11	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	13	0	0	0	0	0	0	4	0	1	1	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pedobacter	2	0	0	0	0	0	0	0	1	2	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	5	1	3	0	1	0	1	0	0	0	20	0	4	0	0	0	0	0	8	0	7	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5
Pedosphaera	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pelagibacterium	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Pelobacter	0	4	0	2	0	0	3	0	2	1	0	1	1	1	2	3	0	2	0	0	0	1	2	0	0	1	0	2	0	0	8	4	0	1	0	0	0	13	4	0	0	7	2	2	0	0	0	0	0	9	2	1	0	0	0	4	4	1	2	1	2	0	9	6	1	2	0	1	3	0	0	1	11	0	5	0	1	4	0	0	1	1	11	0	7	0	1	0	0
Pelodictyon	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
Pelotomaculum	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	5	0	3	0	0	0	1	0	0	8	5	2	0	0	1	0	1	0	0	0	0	0	5	6	0	0	2	0	0	3	0	0	0	0	0	1	0	2	0	2	1	1	0	1	0	0	9	1	2	0	0	0	1	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	1
Peptoclostridium	399	441	1767	782	1740	1631	1966	2228	860	1428	251	570	337	1738	879	1204	3053	878	1317	2613	636	1027	990	2734	780	1192	947	768	2156	623	1726	778	540	1242	1304	1466	447	654	1054	988	2142	648	691	1026	777	1792	877	307	685	508	385	3456	1743	1808	1125	1795	1140	845	694	641	1253	717	216	857	743	458	1369	852	686	2424	637	3013	306	1931	851	368	1627	1116	1644	706	694	1507	800	260	1218	1518	842	140	438
Persephonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Petrotoga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phaeobacter	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Phaeodactylum	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0
Phanerochaete	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phenylobacterium	0	0	0	0	0	3	3	0	1	0	2	0	0	0	0	0	0	0	1	4	0	5	1	0	0	1	0	1	1	0	0	3	0	0	0	0	0	4	0	0	0	1	1	0	1	0	0	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	5	3	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0
Photobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0
Photorhabdus	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Phycisphaera	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	1	1	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	0	0	1	0	0	0	0	2	1	0	0	0	2	0
Phytophthora	2	0	1	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	40	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	2	4	0	0	0	0	0	1	0	0	0	0	0	1	2	2	0	1	0	3	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
Planctopirus	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plasmodium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plesiocystis	0	0	1	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	4	1	2	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	5	0	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	7	1	0	0	0	0	1	1	1	0	0	5	2	3	0	0	0	0	0	0	0	1	0	0	0	1	2	0
Pleurocapsa	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polaromonas	0	1	0	1	0	0	0	1	1	3	1	1	0	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	5	2	11	0	1	1	0	0	6	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	4	1	0	0	0	4	0	2	0	1	1	0	1	0	0	5	0
Polymorphum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0	0	0	2	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	7	1	0	0	0	1	4
Polynucleobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	5	0	1	3	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	3	4	0	0	0	0
Porphyra	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	9	0	17	0	0	0	1	0	14	0	0	0	4	0	0	0	1	0	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	13	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Porphyromonas	18	24	466	68	308	60	43894	19	17	23	789	28	168	26	21	22	28	29	9	31	30	464	5	15	6	18	6	31	7	16	27	54	8	14	53	8653	4	20	20	2	290	24	26	4	57	23	22970	13	30	38	10	6	10	0	67	16	17	347	380	24	9	3	32	124	29	51	22	62	16	692	18	16	257	84	6	11	37	3588	27	25	181	22	35	16	59	165	9	26	13
Prevotella	25	45	15	201	66	29	92	66	47	50	4430	187	9	46	27	21	36	31	20	13	7134	195	4580	180	9	10	33	1267	1	27	14	38	75	3715	53	903	17	2701	111	3	70	30	49	38	756	7897	2845	363	124	1100	2159	26	79	7	177	1910	10	6928	8679	2429	36	4	28	19	48	12	48	31	17	1064	37	5	2016	381	276	2620	88	69	8	101	2350	1624	205	18	442	28	35	1083	13
Prochlorococcus	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1
Propionibacterium	8	1	4	3	4	2	12	1	2	5	11	3	1	4	2	3	2	2	6	5	0	1	4	4	1	2	4	8	1	0	3	1	1	2	4	3	0	3	4	0	4	10	1	13	4	8	3	2	6	3	0	3	3	6	2	6	1	63	8	0	0	0	14	9	1	0	1	3	9	7	3	0	7	3	2	8	0	1	1	5	3	3	27	1	0	0	3	68	0
Prosthecochloris	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Proteus	1	0	0	0	0	0	0	1597	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	85	0	0	0	0	1	0	0	0	0	0	0	0	0	395	0	1	0	0	0	3	0	321	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Providencia	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudanabaena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoalteromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Pseudoflavonifractor	3579	3638	3462	3012	3170	5425	5418	3161	1205	4324	3277	7539	5627	2969	2400	5075	2181	1385	3852	3006	2352	4135	1527	2394	3595	7206	2769	5270	3197	2693	4118	4418	1867	2796	3257	5218	562	6790	4081	2032	1768	8881	5570	69	2985	3009	5971	5296	689	3159	1714	1137	1829	1660	1945	5884	3247	1465	2101	3593	1648	1630	7626	2923	3557	3102	2227	5051	3810	2711	4204	6322	6461	4780	6890	3810	7002	5852	1037	1948	3640	2404	4593	4352	3634	1672	4254	6217	5111
Pseudogulbenkiania	0	6	1	0	1	3	0	0	2	0	3	2	4	8	0	9	2	28	3	0	4	4	17	5	16	2	0	14	1	0	0	22	0	8	0	0	0	15	1	1	0	0	18	143	0	7	0	1	0	5	6	0	0	0	7	0	0	0	2	3	3	0	1	1	0	1	0	13	0	0	0	0	15	14	4	9	20	3	0	0	1	7	0	0	1	0	0	8	0
Pseudomonas	14	10	3	8	21	3	3	4	2	147	3	44	2	6	3	26	5	4	29	32	20	12	12	11	0	2	5	7	22	2	2	8	10	22	81	1	0	15	18	5	18	32	132	13	680	9	3	4	3	96	0	4	0	3	11	51	8	41	8	432	53	0	6	185	4	3	5	6	0	2	3	5	10	6	13	4	11	8	2	2	4	6	13	1	7	1	15	110	7
Pseudonocardia	0	1	0	6	0	0	5	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	0	0	0	1	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pseudopedobacter	0	2	0	8	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	4	0	2	0	0	0
Pseudothermotoga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudovibrio	0	0	7	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoxanthomonas	0	0	1	2	0	1	0	5	0	2	0	1	10	1	0	0	3	0	20	1	0	8	0	4	0	0	1	9	0	0	5	2	0	2	0	0	0	4	0	1	1	12	1	2	3	3	0	2	0	8	1	1	6	0	0	8	0	0	0	5	0	3	16	1	5	2	0	2	1	0	1	0	8	0	9	0	0	3	0	0	1	1	10	1	1	1	0	13	10
Psychrobacter	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Psychroflexus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psychromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Puccinia	7	0	1	1	0	1	1	1	2	10	0	8	0	0	8	0	4	1	9	1	4	3	3	7	13	0	2	10	4	6	1	0	0	1	3	1	5	0	2	11	2	0	0	230	0	0	0	0	1	1	2	0	8	42	2	0	2	0	2	13	6	0	3	1	2	0	0	0	0	2	2	6	0	3	2	4	9	8	10	2	2	3	8	1	2	1	3	4	1
Punalikevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	37	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pusillimonas	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pycnococcus	1	2	1	2	2	1	2	1	0	2	1	1	0	0	0	4	0	1	0	1	0	8	1	0	1	0	2	0	0	1	1	0	4	1	7	0	0	0	5	0	4	0	2	3	0	3	0	5	0	1	5	0	3	0	0	0	1	2	0	5	0	0	2	1	0	1	1	3	0	1	3	1	2	2	1	2	2	0	1	1	1	5	1	1	1	0	0	1	1
Pyramimonas	0	0	7	0	0	9	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	10	0	0	0	12	0	0	0	0	0	0	0	7	4	0	0	0	0	13
Pyrenophora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pyropia	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
Pythium	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rahnella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	137	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
Ralstonia	2	0	21	0	17	0	0	21	23	0	4	9	1	0	1	0	0	0	4	6	0	1	4	0	0	0	6	18	0	0	13	18	20	14	0	2	0	15	3	1	0	31	0	141	12	10	0	10	9	3	22	4	0	0	3	8	16	1	0	14	9	0	2	12	22	1	5	19	2	2	4	1	5	0	3	11	21	2	40	7	0	18	8	6	9	1	1	10	9
Ramlibacter	1	1	0	0	8	0	0	0	11	0	3	0	1	0	0	0	1	0	0	5	0	0	1	0	0	1	0	6	0	0	7	0	1	0	0	0	0	8	0	0	5	11	0	8	0	0	1	4	0	0	0	0	0	0	6	0	0	0	0	4	5	0	0	7	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	7	0	11	0	1	1	0	4	1	0
Reclinomonas	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	1	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0
Renibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium	3	0	1	1	0	0	1	0	1	7	0	4	5	0	0	3	4	0	3	0	0	3	1	1	3	1	1	0	1	1	1	20	2	2	0	3	0	10	3	0	4	3	0	8	2	0	3	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	13	8	3	2	0	0	1	5	0	1	1	0	3	0	1	2	0	0	0	1	3	8	4	0	0	0	2
Rhizopus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodobacter	0	0	0	0	2	2	1	0	0	0	0	4	5	0	0	0	1	0	1	1	0	1	2	0	0	1	0	0	1	2	2	2	0	0	0	0	0	5	3	0	0	14	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	2	7	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	1	0	2	0	0	1	0	0	4	1
Rhodococcus	2	0	8	6	3	0	0	0	0	0	0	0	0	0	0	5	0	3	10	1	1	1	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	1	0	2	2	8	1	4	0	0	3	2	1	0	2	0	0	3	1	0	3	2	0	0	7	2	4	0	2	0	0	0	3	0	3	0	3	0	0	2	0	0	0	0	1	0	0	0	0	3	4
Rhodoferax	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Rhodomicrobium	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
Rhodomonas	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodopirellula	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
