Count	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:768670|Calditerrivibrio_nitroreducens_DSM_19672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
taxid:76869|Pseudomonas_putida_GB-1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:768704|Desulfosporosinus_meridiei_DSM_13257	1	9	0	0	0	3	8	0	0	0	1	0	0	0	0	7	0	0	1	3	0	0	0	2	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	15	7	0	27	0	1	25	29	0	0	0	1	1	0	0	0	31	0	0	0	0	22	3	0	1	0	0	1	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	27
taxid:768706|Desulfosporosinus_orientis_DSM_765	0	0	16	0	0	0	0	0	0	15	0	1	7	0	0	0	0	0	6	1	0	4	0	0	5	10	0	0	6	0	0	1	0	4	12	1	0	0	0	0	0	4	0	1	13	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	15	0	0	0	0	1	0	16	0	0	0	0	17	1	19	0	10	1	0	0	0	0	3	0	0	0	0	0	0
taxid:771870|Sordaria_macrospora_k-hell	60	66	65	83	48	43	93	53	48	24	108	115	150	23	24	53	55	48	109	83	54	76	87	55	64	58	47	118	59	53	106	96	61	99	56	39	9	147	87	23	71	273	89	354	121	97	90	75	38	141	71	17	48	33	77	98	59	46	53	204	79	14	165	87	73	55	26	57	52	48	40	96	208	76	117	48	79	62	91	45	89	76	113	66	94	4	42	212	102
taxid:78245|Xanthobacter_autotrophicus_Py2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	2	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	4	0	0	1	0	9	0	0	0	0	1	0	0	0	4	1	6	0	0	1	3	0	0	3	0	0	0	0	0	0	11	3
taxid:78541|Streptococcus_phage_Sfi11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:788929|Xylella_fastidiosa_subsp._fastidiosa_GB514	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:794851|Helicobacter_pylori_Sat464	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:795359|Thermodesulfobacterium_geofontis_OPF15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:798128|Thermus_thermophilus_JL-18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	2	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	1	3	0	0	1	0
taxid:798300|Streptococcus_pyogenes_MGAS15252	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:82654|Pseudanabaena_sp._PCC_7367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:83129|Lactococcus_phage_P008	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:84588|Synechococcus_sp._WH_8102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:85154|Streptococcus_phage_O1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:85643|Thauera_sp._MZ1T	10	23	0	0	0	1	0	0	40	0	18	18	0	0	0	3	1	0	0	0	0	7	22	1	0	0	0	3	11	9	8	12	24	8	1	4	0	3	1	0	0	0	0	204	1	17	9	11	0	3	0	0	0	0	19	1	10	0	2	4	1	0	11	1	0	9	0	0	6	8	1	0	15	8	2	27	1	14	1	15	1	16	0	0	7	0	5	21	4
taxid:856793|Micavibrio_aeruginosavorus_ARL-13	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	3
taxid:857087|Methylomonas_methanica_MC09	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:858215|Thermoanaerobacterium_xylanolyticum_LX-11	0	0	0	0	0	1	1	0	1	0	3	1	1	0	0	11	1	7	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	0	0	0	14	0	0	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	0	1	0	27	1	0	0	0	0	0	0	0	2	0	0	1	2	1
taxid:858619|Corynebacterium_variabile_DSM_44702	0	0	0	0	0	0	0	0	1	4	3	0	0	2	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	3	0	0	0	1	0	6	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	3	1	0	4	1	0	0	1	0
taxid:859656|Ralstonia_solanacearum_CFBP2957	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
taxid:859657|Ralstonia_solanacearum_PSI07	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	11	0	0	0	0	0	1	0	0	0	0	0	4	1	9	0	1	0	0	0	0	0	0	0	0	1	0	0	0	9	0	1	10	0	1	0	7	1	0	0	0	0	0	0	3	0	0	14	0	0	2	1	0	0	0	0	1	7
taxid:86017|Salpingoeca_rosetta	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	3	0	10	0	5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
taxid:860228|Capnocytophaga_canimorsus_Cc5	1	0	0	0	0	1	0	1	0	0	0	0	0	40	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	1	0	3	1	1	0	0	0	2	0	0	0	0	5	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	4	0	0	0	0
taxid:861208|Agrobacterium_sp._H13-3	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	6	4	1	0	0	0	0	0	5	5	0	0	0	0	0
taxid:861360|Arthrobacter_arilaitensis_Re117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:862259|Mycoplasma_mycoides_subsp._capri_LC_str._95010	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:862512|Corynebacterium_accolens_ATCC_49726	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:862719|Azospirillum_lipoferum_4B	6	1	1	0	0	4	0	0	0	0	2	4	1	0	0	1	0	0	3	0	0	10	1	0	0	0	1	0	0	0	0	1	0	0	9	0	0	0	1	7	0	2	7	0	5	7	7	1	1	0	0	0	0	0	7	7	0	4	1	0	0	0	0	0	0	0	9	6	0	0	0	0	1	1	0	0	5	6	1	3	4	0	9	0	6	0	0	18	1
taxid:862751|Streptomyces_sp._SirexAA-E	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	2	0
taxid:862908|Bacteriovorax_marinus_SJ	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:862962|Bacteroides_fragilis_638R	433	190	786	537	706	405	724	349	349	611	337	183	666	3447	797	4301	824	664	1051	288	397	225	172	70	806	677	280	74	1738	1014	141	568	729	218	969	4816	752	71	555	176	531	131	2854	23	6375	2381	1504	583	3822	95	476	3357	2671	5469	346	331	11160	512	1160	687	866	0	981	1394	150	383	3143	573	923	4342	1641	161	1290	8249	1633	226	202	633	820	1051	195	62	218	2136	273	177	2711	216	299
taxid:862964|Haemophilus_influenzae_10810	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
taxid:862965|Haemophilus_parainfluenzae_T3T1	65	30	0	25	853	15	7	0	10	242	437	4	11	126	47	0	54	1	601	172	1018	24	983	208	7	12	1	10	10	5	404	77	2	241	15	0	2	127	23	4	499	7	12	1072	4	417	6	24	14	523	7	2	41	596	303	748	0	667	1255	1104	1733	7	3	8	27	73	7	37	1	195	289	13	0	378	1	74	9	19	9	0	51	20	110	4	468	0	5	118	785
taxid:863638|Clostridium_acetobutylicum_EA_2018	2	0	0	2	0	0	0	0	1	29	18	0	0	0	6	0	12	4	3	0	0	39	9	0	0	24	0	28	0	0	0	0	0	22	0	0	0	1	29	0	4	1	0	31	17	0	14	0	0	10	0	0	1	0	0	0	12	2	25	0	0	0	0	17	6	3	0	0	0	2	0	6	0	0	7	0	0	0	0	4	0	2	4	0	0	1	0	0	4
taxid:865938|Weeksella_virosa_DSM_16922	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	19
taxid:866345|Helicobacter_pylori_F30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:866536|Belliella_baltica_DSM_15883	0	0	4	0	0	6	0	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	1	0	0	0	0	0	0	0
taxid:866629|Mycoplasma_leachii_99/014/6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	6
taxid:866630|Haemophilus_influenzae_F3031	0	0	0	0	0	0	2	0	1	0	5	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
taxid:866768|Escherichia_coli_'BL21-Gold(DE3)pLysS_AG'	11	0	0	0	0	1	0	0	0	0	0	52	0	0	0	0	7	0	0	0	0	2	2	0	0	18	0	0	0	3	1	6	0	0	81	0	1	0	22	84	0	0	0	10150	0	126	0	0	0	0	0	0	0	49	0	0	85	3	0	0	0	0	7	43	0	0	0	0	0	7	4	0	0	0	18	0	86	17	0	0	36	0	0	0	2	0	0	834	0
taxid:866775|Aerococcus_urinae_ACS-120-V-Col10a	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	11	0	0	0	17	0	0	0	0	0	1	0	9	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	6	0	0	0	0	0	0	0	11
taxid:866777|Bifidobacterium_breve_ACS-071-V-Sch8b	7	9	271	28	68	38	54	129	17	27	57	21	88	2	69	247	159	50	15	36	15	21	70	733	164	30	5	110	345	23	518	79	30	71	37	380	27	16	16	1466	91	13	28	40	13	37	59	103	239	13	23	82	8	142	48	37	8	26	54	1	5	5	23	701	19	89	91	78	15	12	170	116	5	87	14	33	6	0	410	57	31	86	104	7	27	190	212	12	50
taxid:866895|Halobacillus_halophilus_DSM_2266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
taxid:867900|Cellulophaga_lytica_DSM_7489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:867902|Ornithobacterium_rhinotracheale_DSM_15997	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
taxid:868595|Desulfotomaculum_carboxydivorans_CO-1-SRB	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	6	0	1	0	0	0	0	1	10	0	1	0	0	0	0	9	0	26	0	0	1	0	0	0	2	0	0	14	0	0	0	0	133	0	0	0	0	0	3	2	0	1	0	0	4	0	8	104	0	1	2	0	0	0	16	0	4	0	0	0	0	1	1	1	0	0	15	1	2	0	1
taxid:868597|Stenotrophomonas_maltophilia_JV3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
taxid:868864|Desulfurobacterium_thermolithotrophum_DSM_11699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
taxid:869209|Treponema_succinifaciens_DSM_2489	171	65	74	29	28	29	357	276	11	103	65	64	141	6	74	15	69	45	9	114	4	234	0	48	103	176	12	125	40	45	20	102	5	29	186	77	12	75	174	17	38	227	35	0	101	29	2	178	2	25	13	25	7	21	18	78	8	8	27	120	42	52	240	24	58	6	67	108	182	134	55	77	119	129	82	16	167	199	14	10	36	42	18	42	44	25	309	55	114
taxid:869210|Marinithermus_hydrothermalis_DSM_14884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
taxid:869211|Spirochaeta_thermophila_DSM_6578	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0
taxid:869212|Turneriella_parva_DSM_21527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
taxid:869215|Streptococcus_pneumoniae_OXC141	0	8	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	77	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:869216|Streptococcus_pneumoniae_INV200	0	0	0	0	0	0	0	0	0	0	17	0	11	0	0	1	1	0	0	0	0	0	12	0	0	0	0	0	0	0	1	27	7	1	0	17	0	1	25	0	0	0	0	141	0	0	0	0	0	2	0	4	1	139	2	0	0	26	5	0	10	0	0	0	1	0	0	0	0	0	45	0	3	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:869269|Streptococcus_pneumoniae_INV104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	17	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:869309|Streptococcus_pneumoniae_SPNA45	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	32	0	0	16	0	0	12	0	0	0	32	0	0	0	0	3	1	24	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
taxid:869729|Escherichia_coli_UM146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	113	10	0	5	0	0	0	6	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	2	33	34	0	0	0	0	0	0	0	0	0	0	0	0	0	28
taxid:869816|Staphylococcus_aureus_subsp._aureus_JKD6159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:871271|Candidatus_Zinderia_insecticola_CARI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:871585|Acinetobacter_calcoaceticus_PHEA-2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:875328|Mycobacterium_sp._JDM601	0	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0
taxid:87626|Pseudoalteromonas_tunicata_D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
