NormalizedPercentage	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:717785|Hyphomicrobium_sp._MC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000414252903359	0	0	0	0	0.0010760417651	0	0	0	0	0	0	0.000172828744202	0	0	0	0	0	0	0	0	0.000319436854045	0	0	0	0	0	8.48416032881e-05	0.000368944572837	0	0	0	0	0	0.000196357488392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000265313960371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:718251|Edwardsiella_tarda_FL6-60	0	0	0	0	0.000600498436884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137290749135	0	0.000331625849727	0.000704276262094	0	0	0.000671845162066	0	0	0	0	0	0	0.000916547432311	0	0	0	0	0	0	0	0	0	0.00141219453845	0.000632011925734	0	0	0	0	0	0	0	0	0	0.000986598476721	0	0	0	0.0764199368955	0	0.000881458411107	0.00139776295969	0	0	0	0	0	0	0	0	0	0	0.000615932588222	0	0	0	0	0	0	0	0	0	0.0010265224266	0	0	0	0.044452403669	0
taxid:718271|Campylobacter_jejuni_subsp._jejuni_S3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000665867069226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:718274|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_T000240	0	0	0	0	0	0	0	0	0	0	0	0	0.000329536997905	0	0.000195322815429	0	0	0	0.00135070154916	0	0	0	0.00912336043487	0	0	0	0	0	0	0	0	0	0	0	0	0.000661353761571	0	0	0	0	0	0	0	0.000875740550243	0	0	0.00403282589979	0.00040398788787	0.000161944426584	0	0.000184255888476	0	0	0	0	0	0	0.000247241240299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020384847061	0	0	0	0.00178318485412	0	0	0.00345996066431	0	0	0	0	0	0	0	0
taxid:720554|Clostridium_clariflavum_DSM_19732	0.00341689168434	0.000314436353597	0.00052103468783	0.00836934110008	0	0	0.0211038830094	0.00160181627609	0.000193285302245	0	0	0.00348062449187	0.0109161972814	0	0	0.00550766156102	0.00502998509399	0.00392497572164	0.0202742415642	0.000243982497147	0	0.0580113851664	0	0.00100992086461	0.000268097048272	0	0.00491606037884	0.0010230059682	0.000167883145798	0.00451151490288	0.000434016565962	0.00105799412911	0.00535298460247	0.00228294618811	0.000174451187999	0	0	0.00496473562322	0.00332917462215	0.000173441681057	0.000152952083205	0.0853108323041	0.000388511788801	0	0	0.00866117384859	0.00931282271902	0.00669122361273	0	0.00918780089033	0	0	0.00651852355317	0.0038047840598	0.00481793284009	0.0180272989115	0	0.000255939979081	0.000334260627956	0.00674569263031	0.00647455584638	0	0.0234118205159	0.000334081828332	0.000309375594287	0	0.000194943293397	0	0.000353662325887	0	0.000180654376745	0.00953570815077	0.0549761294818	0.00257913960042	0.0125217072855	0.000567492797333	0.00293433788939	0.000263703287012	0	0.000277906521256	0.00680521701012	0.00360824684717	0.0134691805784	0.000521022118484	0	0	0	0.023938027867	0.000872031986862
taxid:720555|Bacillus_atrophaeus_1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000408109647865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248366096283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000302821028038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:72638|Streptococcus_phage_Sfi19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044123294325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0220299777599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:741091|Rahnella_sp._Y9602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108276563101	0.0124468116183	0	0	0	0	0	0	0.00125928442508	0	0	0	0.000348483376026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:741093|Escherichia_coli_Xuzhou21	0	0	0.0326109748611	0	0.00148823089664	0.00461799604214	0.0488851556745	0.000948046131559	0	0	0	0	0	0.000564591707885	0	0.00102939407264	0	0.0194138454968	0.00310330635272	0	0.00483599079463	0	0.0633773801841	0	0	0.0012334174189	0	0	0	0.00464609849961	0.00873377484433	0	0	0.00050669160717	0.00913763844902	0.000202599242441	0.19367479427	0.00247928630193	0.283525796836	0.274082624212	0	0	0	0.0069507492845	0.000954512307126	0	0.234349042072	0	0.000595321052965	0.00106392991662	0	0	0	0	0	0.00233397118388	0.387777378116	0.037491265633	0	0.0266997448896	0.00229920661265	1.13705375147	0.000472378950329	0.00934267915955	0	0	0	0	0.000941928810583	0.0921223842044	0.00288688191687	0	0	0.000416313206014	0.416316282223	0	0	0.267121727656	0	0	0.000317977510765	0	0	0	0.149753630043	0	0	0.00659539646348	0.00541924122189
taxid:742013|Delftia_sp._Cs1-4	0	0.00115169339285	0	0	0.000111635860372	0	0.000355391661205	0	0.000141590120217	0	0.00362015574927	0.00688422499369	0.000749681462181	0.000116466385243	0.000740583985	0.000212347799227	0	0.000410745727259	0	0	0	0	0	0.00203448343544	0.000785572267598	0.000254434605166	0	0	0.0018447285841	0.000660977249732	0	0	0	0	0	0	0.000982679477365	0.00590994735011	0.000348395594859	0	0	0.000437020954535	0.00170761346806	0.00917651330792	0	0.00528724736695	0.00282292086403	0	0	0.00234103467096	0	0.000111066939292	0	0	0	0.00192584611678	0	0.00149989976415	0.00661124282368	0.00226486391126	0	0.000245801725855	0.00350799639721	0.000734189599824	0.00203968301628	0	0	0.00374450207697	0	0.000175957391445	0.000794024417496	0.000943963823296	0	0.0005152731812	0	0	0.000716511205091	0.000193174440456	0.00238254918657	0.00223936838581	0	0.000188800145591	0	0.00019083599098	0.00685508324419	0	0.000338230442971	0.00544210603606	0
taxid:743299|Acidithiobacillus_ferrivorans_SS3	0	0	0	0	0	0	0	0.00054352147927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000357449288194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059322674761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:743525|Thermus_scotoductus_SA-01	0	0	0.00108350683463	0	0	0	0.000504438395722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108681412565	0	0	0	0	0	0	0	0	0.000601700074289	0	0	0	0.000362776335091	0	0	0	0	0	0	0	0.000807921599717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000347366454459	0	0	0	0	0	0	0	0.000535940089341	0.00226385079597	0	0	0	0	0	0	0	0	0	0	0	0	0.000425756419361	0	0	0
taxid:743718|Isoptericola_variabilis_225	0.00036137827448	0	0	0.000334925649246	0	0.000350091617258	0	0	0	0.00044654558041	0.0022514828256	0	0	0.000235410234797	0	0.000429212645092	0.000595820646971	0	0.00414062093758	0	0	0.000773836339412	0	0	0	0	0	0.000757368146274	0	0	0	0	0	0	0.00025830498937	0	0	0.000918893127847	0	0.000256810240707	0	0	0	0.00183041730853	0	0	0	0.000309609607704	0	0.000591483457232	0	0	0	0	0.000285351130094	0.00333656459086	0	0	0.00247465176194	0.00374555932339	0	0	0.00787846070405	0.00123666402198	0	0.00136876202904	0	0	0	0	0.000534979754507	0	0	0.000347169071767	0	0	0.000482754661135	0.000780916146571	0	0.000411488404534	0	0.000381616433878	0	0.000385731431009	0.000355281725919	0	0	0	0.000645596672857
taxid:743720|Pseudomonas_fulva_12-X	0	0	0	0	0	0.000235331519539	0	0	0	0	0	0	0	0	0	0	0.00020025526364	0	0	0	0.000492880917086	0	0	0.000502590875567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000152234346495	0.00118755952686	0	0	0	0	0	0	0	0.000397595069149	0	0	0	0	0.000191812976194	0	0	0	0.000998076270481	0.00055950317234	0	0	0.00052958998094	0.000166257064782	0.000615847661973	0	0	0	0	0.00023907306316	0.000179806645381	0	0	0	0	0	0	0	0	0	0.00035648858559	0.000256522495365	0	0	0	0	0	0.000821575767355	0
taxid:743721|Pseudoxanthomonas_suwonensis_11-1	0	0	0	0.000324021962551	0	0.000338694194225	0	0.00127475023601	0	0	0	0	0.001954637798	0.000227746326551	0	0	0.000288211690855	0	0.00450654836698	0.000349497099534	0	0.00598914941161	0	0	0	0	0	0.00659440452869	0	0	0.00103619134382	0.00075777132329	0	0	0	0	0	0.00177795612447	0	0.000248449643628	0.000219098952067	0.010254967575	0	0.000118055138493	0.00154013364745	0.00206780894397	0	0.000599060197023	0	0.00457781913233	0.00027322692627	0.000217187881054	0.0016007272899	0	0	0.00107598030522	0	0	0	0	0	0.00144197246287	0.0106707623824	0.000239280750411	0.00221585306598	0.00066210061832	0	0	0	0	0	0	0.000779718234626	0	0.00403581239001	0	0	0.00113323949495	0	0	0.000513066054574	0.000369192703291	0.00771766762006	0.000373173734452	0	0.00029327908383	0	0.0153715841373	0.00374747353198
taxid:743722|Sphingobacterium_sp._21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000228016475416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314221807598	0	0	0	0	0	0	0	0	0	0	0.000203714787953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000223194219064	0	0	0	0	0	0.000202731292306	0.00042379297214	0	0	0	0.000181593861027	0	0
taxid:743965|Mycoplasma_putrefaciens_KS1	0.00143567267188	0	0	0	0	0	0	0	0.00113697545232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234982757788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00320187994804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:744872|Treponema_caldaria_DSM_7334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036888616467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000294741978093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039387630925	0	0	0	0	0.000659228712848
taxid:745277|Rahnella_aquatilis_ATCC_33071_=_CIP_78.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314194091928	0	0	0	0.000998698769523	0	0	0	0	0	0	0	0.000130036850664	0	0	0	0	0	0	0	0.00726722903931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.14949911098e-05	0	0.00060089226222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00890334100567	0
taxid:74547|Prochlorococcus_marinus_str._MIT_9313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010219388976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:745776|Deinococcus_gobiensis_I-0	0	0	0	0	0	0.00026282400917	0.000269640612893	0	0	0.000335234818359	0	0	0.000379195858172	0.000176729343575	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000568578402936	0	0.000200597065358	0	0	0	0.00031721073434	0	0	0	0.000689839927478	0	0	0.000170019049542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312433428353	0	0	0.00473167257085	0	0	0	0	0	0	0	0	0	0	0.000260629968853	0.0010439194714	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000484668291107
taxid:746361|Lactococcus_lactis_subsp._cremoris_NZ9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107533150797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176084520027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396292113995	0	0	0
taxid:746697|Aequorivita_sublithincola_DSM_14238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000678818162028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290884346702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:747365|Thermodesulfobium_narugense_DSM_14796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127726464888	0	0	0.000651213646092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000430842956404	0	0	0	0	0.00182437845021	0	0	0	0.00140394122298	0	0	0	0	0	0	0	0.00184762790491	0	0	0	0	0	0	0	0
taxid:747725|Mucor_circinelloides_f._lusitanicus_CBS_277.49	3.26712945817e-05	0	0	0	0	0	0	0	0	0	5.08877150589e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:748280|Pseudogulbenkiania_sp._NH8B	0	0	0	0	0.0001722549239	0	0	0	0.000218474559174	0	0	0.000393422517222	0.000385587936787	0.00071883383207	0	0.00196592495677	0	0.00728851104104	0.00118533175379	0	0.00111948116141	0.00236293779552	0.00345372582808	0.00114153540458	0.00484857431014	0.000785188798727	0	0.00809428046195	0	0	0	0.00657730510567	0	0.000322557933967	0	0	0	0.00526101383922	0.000268788436258	0	0	0	0.00570886265268	0.01248265106	0	0.000543884011103	0	0	0	0	0.00129357580478	0	0	0	0.00152482784526	0	0	0	0.000377822020059	0	0.000878199667304	0	0.00060142925642	0.000188809959488	0	0.000261222832817	0	0	0	0	0	0	0.00861356357561	0.00344530407508	0	0.00288652224361	0.00663349121123	0	0	0	0.000404846527823	0	0	0	0.000271216462537	0	0	0	0
taxid:748671|Lactobacillus_crispatus_ST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0234618521253	0	0	0	0	0	0	0	0	0	0	0.00346066860697	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158043855852	0	0	0	0	0	0	0	0	0.00089289178872	0	0	0	0	0	0	0	0	0	0	0	0.000741606775912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:748727|Clostridium_ljungdahlii_DSM_13528	0	0	0.00468477463847	0.00215345199329	0	0.00250107081881	0.000256593859367	0	0	0	0	0	0.0140730796402	0	0	0.00582599874059	0.0034052563613	0.00355871595923	0.00591615776455	0.00103233773924	0	0.0105038134137	0.00146915046691	0.00320487975893	0.000283592782215	0.0124917739518	0.00024762874371	0	0	0	0.00122427274016	0	0.0067948579353	0.000301862266531	0	0	0	0.00393876918104	0.00150925606923	0.000183466432026	0.00307405857291	0.0277666802343	0.000821934742061	8.7177243345e-05	0.01592225891	0.000508987822134	0	0.000221186545715	0	0.00676093658581	0.00020176309599	0	0	0.000223594259409	0.000203856176329	0	0	0.000541466093831	0	0.00356779336686	0.00027395114089	0	0.001125681804	0	0.00621788652982	0.000488924984199	0.000206210815467	0.0016221251271	0.000374103644965	0	0	0.000545235799176	0	0.000496038403542	0	0	0	0.000278945066069	0.000181074500302	0.000293969232659	0	0.00436205692316	0.000569907415095	0	0.0109140415463	0	0	0	0.00784069358799
taxid:749222|Nitratifractor_salsuginis_DSM_16511	0.000568863992094	0	0	0	0	0	0	0	0	0	0	0	0	0.000370571269508	0	0	0	0.000653452776427	0.000814745352253	0	0	0	0	0	0	0	0	0.00357663559987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00380609224886	0.000546496560651	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384791645793	0
taxid:749414|Streptomyces_bingchenggensis_BCW-1	0.000300421492376	0	0	0.000835292576952	0	0	0	0	0	0	0	0	0.000419903234966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254631839909	0	0.000213491848346	0	0	0.000159408241029	0	0	0	0.00079057150447	0	0	0	0.000234782874531	0	0	8.67289476222e-05	0	0	0	0	0	0.000461298313083	0	0	0.000218317765574	0	0	0	0	0	0	0	7.41233529102e-05	0	0	0	0	0	0	0.000324596151375	0	0.000228052743834	0.000146958579768	0	0	0	0	0	0	0.00406422913349	0
taxid:749927|Amycolatopsis_mediterranei_U32	0	0	0	0	0	0.00011312340395	0	0	0	0	0	0	0.0001632115969	0	0	0	0	0	0	0.000350194679249	0	0.00050009195593	0	0	0.000128268982304	0.000166177291198	0	0.0002447246907	0	0	6.92173021895e-05	0	0	0	0	0	0	0	0	0	0	0.000285428777953	0	3.94302569924e-05	0.000514402560505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000959546645856	0	0	0	0.00229115586868	7.99194478318e-05	0	0	0	0	0	0	0	0	0.00208339870779	0	0.000149772877076	0	0.000623960675988	0	0	0	0	0	0.000257769057346	0.000498558095485	0	0	0	0.00552901823877	0.000208608517349
taxid:751945|Thermus_oshimai_JL-2	0	0	0	0	0.000310819435397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101000451729	0	0	0	0	0	0	0	0.00034240938653	0	0	0	0	0	0.00106741610026	0	0	0	0	0	0	0	0.000792396893866	0	0	0	0	0	0	0.000814746122178	0	0	0	0	0.000393060404074	0	0	0	0	0.00114652588873	0	0	0	0	0	0	0.000397600445136	0	0	0	0	0	0	0.000956424567768	0	0	0.00066497631221	0.00322704749077	0	0	0.000730511304709	0.000525662224125	0	0.0010626609545	0	0	0.00047085495184	0.00168356129758	0
taxid:75379|Thiomonas_intermedia_K12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000410076509939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000843955192653	0	0.000116587298502	0	0	0.000454291473693	0	0	0	0	0.000857949891647	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000326934191142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616813212427
taxid:754252|Propionibacterium_freudenreichii_subsp._shermanii_CIRM-BIA1	0.000913738483057	0	0.00195067706256	0	0	0	0.00408671518677	0.000333164666937	0	0.000564541244001	0.000711604240963	0	0.000638572396925	0.000297615277439	0	0	0	0	0.00065434285927	0	0	0	0	0.00189049741947	0.000501857913512	0	0	0.00287248765337	0	0	0	0	0.000501019630946	0.000534188374141	0.000326559765515	0	0	0	0.00133542203709	0	0	0.00223350475519	0	0	0.00201262215606	0.00180145322758	0.000601135093173	0	0.000941441246138	0	0	0	0	0	0	0	0.000190548121781	0.0301833488917	0	0	0	0	0.000996027326616	0	0	0	0	0	0.00331014903188	0	0.000338171677623	0	0	0	0	0.00424921875177	0	0	0	0	0.00067046656027	0.00144736545896	0.0252133132586	0	0	0	0.000432152792039	0.0710782859431	0
taxid:754476|Methylophaga_sp._JAM1	0	0	0	0	0	0	0	0	0	0	0	0.000543383318589	0	0	0.000315659832834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272347291953	0	0	0	0	0	0	0	0	0	0.00055950166127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754477|Methylophaga_sp._JAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299508463494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000639372939005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754507|Aggregatibacter_actinomycetemcomitans_ANH9381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000350574339373	0	0	0.000377793702764	0	0	0	0.000479270053176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000549969663203	0	0	0	0
taxid:755731|Clostridium_sp._BNL1100	0	0.0063419498765	0.00746684023324	0.000240118707644	0.000161773006622	0	0.0136475734616	0.00245612235591	0.000205180122042	0	0.000403539671852	0.00665068119257	0.000724248903183	0.000168772984311	0.00472203635143	0	0	0.00416651958645	0.00111320290482	0.000258997233412	0	0.0288489528127	0.001769215908	0	0.0122376193695	0.000368704562576	0.000497009124794	0.0385516502667	0.00178214711328	0.00249036034897	0.00445368505726	0	0	0.0127230557795	0	0.000242251370599	0.000178001733794	0.0131756663497	0.00075729701934	0.00184115320064	0.000324729575751	0.00126658572857	0.00536147156092	0	0.00875017098285	0.00102157604251	0	0	0	0.000424053050768	0	0	0.000197704997688	0.000224385072413	0	0	0.00237725112696	0	0.000354831100146	0.000895103003866	0.000274920057199	0.00142477817045	0.00112966313971	0.00212784778293	0.00623987808514	0.00171728978624	0.00144858102432	0.00217048305902	0	0	0.000191771886622	0.000273582100461	0.0127119425292	0.00547572083165	0.000996922191893	0	0	0.00475883796502	0	0.000295008949388	0.000760422268853	0.000547185592533	0.0325996153288	0	0.000764137853305	0	0.000245067111536	0	0.0328622444287
taxid:755732|Fluviicola_taffensis_DSM_16823	0	0	0.000275366107849	0	0	0.000249917514281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022342478709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:756272|Planctomyces_brasiliensis_DSM_5305	0	0.000256385891959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253009900998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:756499|Desulfitobacterium_dehalogenans_ATCC_51507	0.00138294041056	0	0.00147617189588	0.00179439425836	0.000172703003615	0	0	0	0	0	0	0	0	0	0.000229139773209	0	0.002736139414	0	0.00198069184832	0	0.000561196611072	0	0	0	0.000607648338619	0	0.000265294471768	0	0.00171230014943	0.00163607293885	0.000819757394259	0	0.00333648341472	0	0	0	0	0.000351646606679	0.00107795049866	0	0.000346669535703	0.000676080528598	0	0	0.000812292667222	0	0	0.00189572718994	0.000379964922156	0	0	0	0	0	0.000873596753036	0.000425617728106	0	0.000290047026025	0	0.00127410607032	0.000293494697439	0	0.000602993729841	0.000189301103143	0.00455784644435	0	0	0	0	0	0	0.000292066343277	0	0.000531425569877	0.0088689835893	0.00128623592725	0	0	0	0	0.00446489602462	0	0.000610564364939	0.000295227256996	0.000271921966871	0.000232020561631	0	0	0
taxid:757424|Herbaspirillum_seropedicae_SmR1	0.000216788152102	0	0	0.000200919418014	0.000812181741102	0.000420034739946	0	0.00442650125225	0.00257526815257	0	0.0104675210903	0.00618328884872	0	0	0	0.000257481488953	0	0.00149414434933	0.00248392785345	0.00216716031479	0	0.000464218692426	0	0	0	0	0	0.00499773499779	0.00193857593866	0	0.000128504228611	0.00234939280142	0	0.0043091040053	0	0	0	0.00358304171007	0.000422445708576	0	0	0	0	0.0162511961729	0	0.0106850516736	0	0	0	0.0003548265481	0.00169422450811	0	0	0.00187754292877	0.00273888049445	0	9.04166257049e-05	0.000909348780537	0.00653191121322	0.00024965925724	0	0.000298045916138	0	0.000148373118711	0	0	0	0	0.000314138500286	0	0	0.000457839848823	0.0111202100367	0.000208264156565	0	0	0.0124528407676	0	0	0.00222163963406	0	0.00320500423784	0.00574268216059	0.00254537173498	0.00511514106585	0	0	0.00146640094987	0.000387288665632
